FT,ToD,DoW,MO,Dc1,Dc3,Dr1,Dr3,Mc1,Mc3,Mr1,Mr3
1706156700000,1405,4,0,dn,dn,0,-0.75,nm,nm,0,1.2298
1706157000000,1410,4,0,dn,dn,0,-0.75,nm,nm,0,1.1829
1706157300000,1415,4,0,dn,dn,-0.75,-0.75,mv,nm,1.1717,1.1976
1706157600000,1420,4,0,dn,dn,0,-0.25,nm,nm,0,0.4201
1706157900000,1425,4,0,dn,dn,0,0,nm,nm,0,0
1706158200000,1430,4,0,dn,up,-0.25,0.25,nm,nm,0.8018,0.3606
1706158500000,1435,4,0,up,dn,0.25,0,nm,nm,0.9045,0
1706158800000,0,4,0,up,up,0.25,1,nm,mv,0.7947,1.4129
1706159100000,5,4,0,dn,up,-0.5,0.25,nm,nm,1.4552,0.3555
1706159400000,10,4,0,up,up,1.25,0.75,mv,nm,4.6852,1.0696
1706159700000,15,4,0,dn,up,-0.5,0.25,nm,nm,0.9045,0.3505
1706160000000,20,4,0,dn,up,0,1.25,nm,mv,0,1.7661
1706160300000,25,4,0,up,up,0.75,1.75,mv,mv,1.2696,2.4541
1706160600000,30,4,0,up,up,0.5,0.5,nm,nm,0.7861,0.7016
1706160900000,35,4,0,up,up,0.5,0.75,nm,nm,0.7746,1.0309
1706161200000,40,4,0,dn,up,-0.5,1,nm,mv,0.9045,1.4329
1706161500000,45,4,0,up,up,0.75,0.5,mv,nm,1.5159,0.7223
1706161800000,50,4,0,up,dn,0.75,-0.75,mv,nm,1.6713,1.0835
1706162100000,55,4,0,dn,dn,-1,-1,mv,mv,2.2577,1.4118
1706162400000,60,4,0,dn,up,-0.5,0.25,mv,nm,0.7442,0.3693
1706162700000,65,4,0,up,dn,0.5,-0.25,mv,nm,0.7223,0.3467
1706163000000,70,4,0,up,dn,0.25,0,nm,nm,0.3612,0
1706163300000,75,4,0,dn,up,-1,0.5,mv,nm,1.5209,0.713
1706163600000,80,4,0,up,up,0.75,1.5,mv,mv,1.0681,2.2476
1706163900000,85,4,0,up,up,0.75,0.5,mv,nm,1.0681,0.7606
1706164200000,90,4,0,dn,dn,0,-1,nm,mv,0,1.5337
1706164500000,95,4,0,dn,dn,-0.25,-1.25,nm,mv,0.415,1.7896
1706164800000,100,4,0,dn,dn,-0.75,-0.25,mv,nm,1.2362,0.3625
1706165100000,105,4,0,dn,up,-0.25,0.75,nm,mv,0.3721,0.9924
1706165400000,110,4,0,up,up,0.75,1.75,mv,mv,1.3685,2.0768
1706165700000,115,4,0,up,up,0.25,2.5,nm,mv,0.4562,2.9636
1706166000000,120,4,0,up,up,0.75,3,mv,mv,1.61,3.5221
1706166300000,125,4,0,up,up,1.5,0.5,mv,mv,2.7136,0.5613
1706166600000,130,4,0,up,dn,0.75,-0.25,mv,nm,1.024,0.2572
1706166900000,135,4,0,dn,dn,-1.75,-1.5,mv,mv,3.2697,1.3062
1706167200000,140,4,0,up,up,0.75,0.25,mv,nm,0.7367,0.2181
1706167500000,145,4,0,dn,up,-0.5,0.5,mv,nm,0.4911,0.435
1706167800000,150,4,0,dn,dn,0,0,nm,nm,0,0
1706168100000,155,4,0,up,up,1,0.25,mv,nm,0.9539,0.208
1706168400000,160,4,0,dn,dn,-1,-2.5,mv,mv,1.0515,2.1594
1706168700000,165,4,0,up,dn,0.25,-3.25,nm,mv,0.2611,2.799
1706169000000,170,4,0,dn,dn,-1.75,-0.75,mv,mv,2.5466,0.6515
1706169300000,175,4,0,dn,dn,-1.75,-1,mv,mv,1.9755,0.7511
1706169600000,180,4,0,up,dn,2.75,0,mv,nm,2.6571,0
1706169900000,185,4,0,dn,dn,-2,-3.75,mv,mv,1.2361,2.454
1706170200000,190,4,0,dn,up,-0.75,0.25,mv,nm,0.4494,0.1626
1706170500000,195,4,0,dn,up,-1,1.75,mv,mv,0.6021,1.1494
1706170800000,200,4,0,up,up,2,3.25,mv,mv,1.2296,1.8846
1706171100000,205,4,0,up,up,0.75,1.5,mv,mv,0.4098,0.8682
1706171400000,210,4,0,up,up,0.5,1,nm,mv,0.2955,0.5643
1706171700000,215,4,0,up,up,0.25,1,nm,mv,0.1905,0.5292
1706172000000,220,4,0,up,up,0.25,0.25,nm,nm,0.2515,0.1368
1706172300000,225,4,0,up,dn,0.5,-1,nm,mv,0.5663,0.591
1706172600000,230,4,0,dn,dn,-0.5,-2,nm,mv,0.8301,1.1714
1706172900000,235,4,0,dn,dn,-1,-2,mv,mv,2.544,1.1695
1706173200000,240,4,0,dn,dn,-0.5,-0.5,nm,nm,0.8944,0.2955
1706173500000,245,4,0,dn,up,-0.5,0.5,nm,nm,0.937,0.287
1706173800000,250,4,0,up,up,0.5,2,nm,mv,0.9831,1.1261
1706174100000,255,4,0,up,up,0.5,2.25,nm,mv,0.8944,1.2686
1706174400000,260,4,0,up,up,1,2,mv,mv,1.7889,1.1237
1706174700000,265,4,0,up,up,0.75,1.5,mv,mv,1.0607,0.841
1706175000000,270,4,0,up,up,0.25,0.75,nm,nm,0.4275,0.4423
1706175300000,275,4,0,up,up,0.5,1.25,nm,mv,1.0607,0.7221
1706175600000,280,4,0,dn,dn,0,-1,nm,mv,0,0.581
1706175900000,285,4,0,up,dn,0.75,-3,mv,mv,2.3238,1.7453
1706176200000,290,4,0,dn,dn,-1.75,-4.5,mv,mv,5.2095,3.2535
1706176500000,295,4,0,dn,dn,-2,-2,mv,mv,2.3202,1.3913
1706176800000,300,4,0,dn,dn,-0.75,-0.5,mv,nm,0.6898,0.3047
1706177100000,305,4,0,up,up,0.75,1.25,mv,mv,0.711,0.6763
1706177400000,310,4,0,dn,dn,-0.5,-0.5,nm,nm,0.4549,0.2682
1706177700000,315,4,0,up,up,1,0.25,mv,nm,0.9286,0.1357
1706178000000,320,4,0,dn,up,-1,1,mv,mv,0.8841,0.5396
1706178300000,325,4,0,up,up,0.25,1.75,nm,mv,0.2433,0.9462
1706178600000,330,4,0,up,up,1.75,0.25,mv,nm,2.3155,0.1355
1706178900000,335,4,0,dn,dn,-0.25,-1.25,nm,mv,0.2713,0.6891
1706179200000,340,4,0,dn,dn,-1.25,-0.75,mv,nm,1.3457,0.4177
1706179500000,345,4,0,up,up,0.25,0.25,nm,nm,0.2364,0.1398
1706179800000,350,4,0,up,up,0.25,0.5,nm,nm,0.2542,0.2753
1706180100000,355,4,0,dn,dn,-0.25,-0.25,nm,nm,0.2822,0.1418
1706180400000,360,4,0,up,up,0.5,1.25,nm,mv,0.5571,0.7465
1706180700000,365,4,0,dn,up,-0.5,1.75,nm,mv,0.8729,1.094
1706181000000,370,4,0,up,up,1.25,1.5,mv,mv,2.1213,0.973
1706181300000,375,4,0,up,dn,1,-1.75,mv,mv,1.7889,1.1177
1706181600000,380,4,0,dn,dn,-0.75,-2.75,mv,mv,1.2,1.7213
1706181900000,385,4,0,dn,dn,-2,-2.5,mv,mv,2.6463,1.525
1706182200000,390,4,0,dn,up,0,1.25,nm,mv,0,0.8109
1706182500000,395,4,0,dn,up,-0.5,1.5,nm,mv,0.4562,1.1571
1706182800000,400,4,0,up,up,1.75,3.5,mv,mv,1.5966,2.6053
1706183100000,405,4,0,up,up,0.25,2.75,nm,mv,0.206,2.009
1706183400000,410,4,0,up,up,1.5,2.75,mv,mv,1.3261,1.99
1706183700000,415,4,0,up,dn,1,-1,mv,nm,0.7965,0.6337
1706184000000,420,4,0,up,dn,0.25,-3,nm,mv,0.3078,1.7921
1706184300000,425,4,0,dn,dn,-2.25,-4.25,mv,mv,2.8741,2.4251
1706184600000,430,4,0,dn,dn,-1,-0.25,mv,nm,0.7574,0.142
1706184900000,435,4,0,dn,dn,-1,0,mv,nm,0.7978,0
1706185200000,440,4,0,up,up,1.75,1.25,mv,mv,1.3555,0.579
1706185500000,445,4,0,dn,up,-0.75,1.25,mv,mv,0.5558,0.5809
1706185800000,450,4,0,up,up,0.25,0.5,nm,nm,0.2013,0.2324
1706186100000,455,4,0,up,dn,1.75,-2,mv,mv,1.4094,0.923
1706186400000,460,4,0,dn,dn,-1.5,-5.75,mv,mv,1.2541,2.6367
1706186700000,465,4,0,dn,dn,-2.25,-3.5,mv,mv,1.7465,1.6151
1706187000000,470,4,0,dn,dn,-2,-0.5,mv,nm,1.3108,0.2291
1706187300000,475,4,0,up,up,0.75,1.5,mv,mv,0.5388,0.5997
1706187600000,480,4,0,up,up,0.75,4.5,mv,mv,0.5,1.743
1706187900000,485,4,0,dn,up,0,3.5,nm,mv,0,1.385
1706188200000,490,4,0,up,up,3.75,3.25,mv,mv,2.9917,1.2936
1706188500000,495,4,0,dn,up,-0.25,8.75,nm,mv,0.1248,3.2171
1706188800000,500,4,0,dn,up,-0.25,11.25,nm,mv,0.1454,3.99
1706189100000,505,4,0,up,up,9.25,12.25,mv,mv,6.6663,4.37
1706189400000,510,4,0,up,up,2.25,4.5,mv,mv,0.6538,1.3245
1706189700000,515,4,0,up,up,0.75,3.5,nm,mv,0.2219,0.8351
1706190000000,520,4,0,up,up,1.5,1.75,mv,nm,0.4546,0.357
1706190300000,525,4,1,up,up,1.25,1,mv,nm,0.3818,0.2078
1706190600000,530,4,1,dn,dn,-1,-0.5,nm,nm,0.3194,0.1093
1706190900000,535,4,1,up,up,0.75,3,nm,mv,0.2308,0.6622
1706191200000,540,4,1,dn,up,-0.25,1.75,nm,nm,0.2509,0.3885
1706191500000,545,4,1,up,up,2.5,1.75,mv,nm,2.8868,0.3845
1706191800000,550,4,1,dn,up,-0.5,0.25,nm,nm,0.435,0.055
1706192100000,555,4,1,dn,dn,-0.25,0,nm,nm,0.2109,0
1706192400000,560,4,1,up,dn,1,-1.75,nm,nm,0.87,0.3993
1706192700000,565,4,1,dn,dn,-0.75,-6.25,nm,mv,0.7247,1.5958
1706193000000,570,4,1,dn,dn,-2,-4,mv,mv,1.7681,1.094
1706193300000,575,4,1,dn,up,-3.5,2,mv,mv,2.4621,0.5346
1706193600000,580,4,1,up,up,1.5,3.75,mv,mv,1.0552,0.8663
1706193900000,585,4,1,up,up,4,0.5,mv,nm,2.345,0.109
1706194200000,590,4,1,dn,up,-1.75,2.25,mv,mv,0.7139,0.4913
1706194500000,595,4,1,dn,up,-1.75,2.75,mv,mv,0.7039,0.5996
1706194800000,600,4,1,up,up,5.75,6.25,mv,mv,2.2675,1.4424
1706195100000,605,4,1,dn,up,-1.25,4,nm,mv,0.375,1.0804
1706195400000,610,4,1,up,up,1.75,5,mv,mv,0.5947,1.8869
1706195700000,615,4,1,up,dn,3.5,-2.75,mv,mv,1.1864,0.9795
1706196000000,620,4,1,dn,dn,-0.25,-8.5,nm,mv,0.087,2.9988
1706196300000,625,4,1,dn,dn,-6,-5.5,mv,mv,2.2399,1.8489
1706196600000,630,4,1,dn,dn,-2.25,-4.75,mv,mv,0.6015,1.5272
1706196900000,635,4,1,up,dn,2.75,-3,mv,mv,0.9114,0.7915
1706197200000,640,4,1,dn,dn,-5.25,-4,mv,mv,1.608,1.0048
1706197500000,645,4,1,dn,dn,-0.5,-1.5,nm,nm,0.1377,0.3653
1706197800000,650,4,1,up,up,1.75,2.5,mv,mv,0.5809,0.6068
1706198100000,655,4,1,dn,up,-2.75,3.5,mv,mv,0.839,0.8355
1706198400000,660,4,1,up,up,3.5,6.75,mv,mv,1.2844,1.6119
1706198700000,665,4,1,up,up,2.75,3.5,mv,mv,0.8829,0.8235
1706199000000,670,4,1,up,up,0.5,2.75,nm,mv,0.1605,0.6678
1706199300000,675,4,1,up,up,0.25,2,nm,nm,0.1193,0.467
1706199600000,680,4,1,up,up,2,1.25,mv,nm,0.9847,0.289
1706199900000,685,4,1,dn,dn,-0.25,-3,nm,mv,0.122,0.6992
1706200200000,690,4,1,dn,dn,-0.5,0,nm,nm,0.3623,0
1706200500000,695,4,1,dn,up,-2.25,1.75,mv,nm,1.8985,0.408
1706200800000,700,4,1,up,up,2.75,1.25,mv,nm,2.1654,0.2888
1706201100000,705,4,1,up,dn,1.25,-5.5,nm,mv,0.7576,1.3491
1706201400000,710,4,1,dn,dn,-2.75,-10.75,mv,mv,1.6337,2.6993
1706201700000,715,4,1,dn,dn,-4,-7.75,mv,mv,2.1105,2.0407
1706202000000,720,4,1,dn,dn,-4,-4.5,mv,mv,1.7067,1.142
1706202300000,725,4,1,up,dn,0.25,-1.5,nm,nm,0.0965,0.3558
1706202600000,730,4,1,dn,dn,-0.75,-2.25,nm,nm,0.2845,0.513
1706202900000,735,4,1,dn,dn,-1,-5.5,nm,mv,0.4891,1.2575
1706203200000,740,4,1,dn,dn,-0.5,-2.5,nm,nm,0.3045,0.5753
1706203500000,745,4,1,dn,dn,-4,-0.75,mv,nm,2.3619,0.1748
1706203800000,750,4,1,up,up,2,1,mv,nm,1.181,0.2257
1706204100000,755,4,1,up,dn,1.25,-0.25,nm,nm,0.6986,0.0572
1706204400000,760,4,1,dn,up,-2.25,0.25,mv,nm,1.1784,0.0592
1706204700000,765,4,1,up,up,0.75,5.75,nm,mv,0.3712,1.5164
1706205000000,770,4,1,up,up,1.75,6,mv,mv,0.8378,1.6672
1706205300000,775,4,1,up,up,3.25,2.75,mv,mv,1.4484,0.7943
1706205600000,780,4,1,up,dn,1,-6.75,nm,mv,0.5903,1.7782
1706205900000,785,4,1,dn,dn,-1.5,-9,mv,mv,0.91,2.1688
1706206200000,790,4,1,dn,dn,-6.25,-5.75,mv,mv,3.3408,1.3537
1706206500000,795,4,1,dn,dn,-1.25,-1.5,nm,nm,0.4079,0.3397
1706206800000,800,4,1,up,up,1.75,2.5,mv,mv,0.5728,0.5388
1706207100000,805,4,1,dn,up,-2,3,mv,mv,0.6547,0.6485
1706207400000,810,4,1,up,up,2.75,6.25,mv,mv,1.0705,1.3654
1706207700000,815,4,1,up,dn,2.25,0,mv,nm,0.7759,0
1706208000000,820,4,1,up,dn,1.25,-6,nm,mv,0.3984,1.4711
1706208300000,825,4,1,dn,dn,-3.5,-10,mv,mv,1.9641,2.3196
1706208600000,830,4,1,dn,dn,-3.75,-8,mv,mv,1.6123,1.8585
1706208900000,835,4,1,dn,dn,-2.75,-0.75,mv,nm,1.0272,0.1675
1706209200000,840,4,1,dn,up,-1.5,3.75,nm,mv,0.5434,0.7724
1706209500000,845,4,1,up,up,3.5,3,mv,mv,1.5136,0.5864
1706209800000,850,4,1,up,up,1.75,2.5,mv,nm,0.6587,0.4886
1706210100000,855,4,1,dn,up,-2.25,2.75,mv,mv,0.8223,0.527
1706210400000,860,4,1,up,up,3,2.5,mv,nm,1.1607,0.4721
1706210700000,865,4,1,up,dn,2,-2,mv,nm,0.7877,0.3741
1706211000000,870,4,1,dn,dn,-2.5,-4.25,mv,mv,1.1454,0.8194
1706211300000,875,4,1,dn,up,-1.5,3,mv,mv,0.6248,0.6014
1706211600000,880,4,1,dn,up,-0.25,7.25,nm,mv,0.1126,1.4779
1706211900000,885,4,1,up,up,4.75,8,mv,mv,2.2709,1.6724
1706212200000,890,4,1,up,up,2.75,2.25,mv,nm,1.0775,0.5032
1706212500000,895,4,1,up,dn,0.5,-2.5,nm,nm,0.1984,0.542
1706212800000,900,4,1,dn,up,-1,0.75,nm,nm,0.4049,0.1525
1706213100000,905,4,1,dn,dn,-2,-1.75,mv,nm,0.9083,0.3561
1706213400000,910,4,1,up,up,3.75,1.25,mv,nm,1.6321,0.2533
1706213700000,915,4,1,dn,up,-3.5,3,mv,mv,1.4156,0.6341
1706214000000,920,4,1,up,up,1,6.25,nm,mv,0.3918,1.3156
1706214300000,925,4,1,up,up,5.5,4.75,mv,mv,2.3704,1.0498
1706214600000,930,4,1,dn,up,-0.25,0.5,nm,nm,0.0789,0.1324
1706214900000,935,4,1,dn,up,-0.5,3,nm,mv,0.1605,0.9287
1706215200000,940,4,1,up,up,1.25,10.75,nm,mv,0.4251,3.3374
1706215500000,945,4,0,up,up,2.25,7.75,mv,mv,0.8372,2.4046
1706215800000,950,4,0,up,up,7.25,4.25,mv,mv,3.6305,1.3187
1706216100000,955,4,0,dn,dn,-1.75,-2,mv,nm,0.608,0.5279
1706216400000,960,4,0,dn,dn,-1.25,-0.75,nm,nm,0.4278,0.1888
1706216700000,965,4,0,up,up,1,0.75,nm,nm,0.3294,0.1881
1706217000000,970,4,0,dn,up,-0.5,1.25,nm,nm,0.1698,0.3136
1706217300000,975,4,0,up,up,0.25,0.25,nm,nm,0.0823,0.0674
1706217600000,980,4,0,up,up,1.5,1.5,nm,nm,0.4985,0.4003
1706217900000,985,4,0,dn,up,-1.5,1.25,nm,nm,1.2915,0.3457
1706218200000,990,4,0,up,up,1.5,1,nm,nm,1.3568,0.2934
1706218500000,995,4,0,up,up,1.25,0.5,nm,nm,1.1396,0.1466
1706218800000,1000,4,0,dn,dn,-1.75,-5.5,mv,mv,1.5566,1.7028
1706219100000,1005,4,0,up,dn,1,-6,nm,mv,0.7327,1.8614
1706219400000,1010,4,0,dn,dn,-4.75,-8.5,mv,mv,3.4003,2.7403
1706219700000,1015,4,0,dn,dn,-2.25,-3.5,mv,mv,1.0117,0.9722
1706223600000,1080,5,0,dn,dn,-1.5,-0.25,nm,nm,0.6564,0.0618
1706223900000,1085,5,0,up,up,0.25,1,nm,nm,0.1229,0.2225
1706224200000,1090,5,0,up,dn,1,-2.5,nm,nm,0.541,0.5566
1706224500000,1095,5,0,dn,dn,-0.25,-3.25,nm,mv,0.1214,0.7232
1706224800000,1100,5,0,dn,dn,-3.25,-1.75,mv,nm,1.7119,0.3932
1706225100000,1105,5,0,up,up,0.25,1,nm,nm,0.1698,0.2722
1706225400000,1110,5,0,up,up,1.25,1.5,nm,nm,0.8854,0.4809
1706225700000,1115,5,0,dn,up,-0.5,0.25,nm,nm,0.3369,0.0882
1706226000000,1120,5,0,up,dn,0.75,-0.25,nm,nm,0.5071,0.0867
1706226300000,1125,5,0,dn,dn,0,0,nm,nm,0,0
1706226600000,1130,5,0,dn,dn,-1,-0.5,nm,nm,0.6894,0.1702
1706226900000,1135,5,0,up,dn,1,-1,nm,nm,1.3395,0.3462
1706227200000,1140,5,0,dn,dn,-0.5,-2.5,nm,mv,0.6124,0.8676
1706227500000,1145,5,0,dn,dn,-1.5,-2.25,mv,mv,2.1031,0.8011
1706227800000,1150,5,0,dn,dn,-0.5,-0.25,nm,nm,0.5589,0.0914
1706228100000,1155,5,0,dn,up,-0.25,0.75,nm,nm,0.318,0.2806
1706228400000,1160,5,0,up,up,0.5,1.5,nm,nm,0.6498,0.5729
1706228700000,1165,5,0,up,up,0.5,1.25,nm,nm,0.6281,0.5022
1706229000000,1170,5,0,up,up,0.5,1.5,nm,nm,0.7317,0.6525
1706229300000,1175,5,0,up,up,0.25,0.75,nm,nm,0.3413,0.4797
1706229600000,1180,5,0,up,dn,0.75,-1.25,nm,nm,1.8766,0.8559
1706229900000,1185,5,0,dn,dn,-0.25,-3.75,nm,mv,0.7947,2.4602
1706230200000,1190,5,0,dn,dn,-1.75,-4.25,mv,mv,5.563,2.8083
1706230500000,1195,5,0,dn,dn,-1.75,-2,mv,mv,2.0793,1.3903
1706230800000,1200,5,0,dn,up,-0.75,1.25,nm,nm,0.7367,0.8335
1706231100000,1205,5,0,up,up,0.5,2,nm,mv,0.5303,1.1574
1706231400000,1210,5,0,up,up,1.5,1,mv,nm,1.5254,0.5787
1706231700000,1215,5,0,dn,dn,0,-0.75,nm,nm,0,0.438
1706232000000,1220,5,0,dn,dn,-0.5,-0.5,nm,nm,0.424,0.2771
1706232300000,1225,5,0,dn,up,-0.25,0.5,nm,nm,0.2458,0.2722
1706232600000,1230,5,0,up,dn,0.25,0,nm,nm,0.3354,0
1706232900000,1235,5,0,up,up,0.5,0.25,nm,nm,0.7746,0.1362
1706233200000,1240,5,0,dn,dn,-0.75,-0.25,nm,nm,1.1619,0.1356
1706233500000,1245,5,0,up,up,0.5,1.75,nm,nm,1.1711,0.9878
1706233800000,1250,5,0,dn,up,0,1.75,nm,nm,0,1.0256
1706234100000,1255,5,0,up,up,1.25,2.5,mv,mv,2.8222,1.4652
1706234400000,1260,5,0,up,up,0.5,1,nm,nm,0.8301,0.5717
1706234700000,1265,5,0,up,up,0.75,0.5,mv,nm,1.2362,0.2837
1706235000000,1270,5,0,dn,dn,-0.25,0,nm,nm,0.4,0
1706235300000,1275,5,0,dn,up,0,1,nm,nm,0,0.5506
1706235600000,1280,5,0,up,up,0.25,0.75,nm,nm,0.4851,0.4141
1706235900000,1285,5,0,up,dn,0.75,0,mv,nm,1.5213,0
1706236200000,1290,5,0,dn,dn,-0.25,-2.75,nm,mv,0.6708,1.7876
1706236500000,1295,5,0,dn,dn,-0.5,-3.75,nm,mv,1.194,3.5124
1706236800000,1300,5,0,dn,dn,-2,-4,mv,mv,4.899,4.5508
1706237100000,1305,5,0,dn,dn,-1.25,-1.25,mv,nm,1.4552,1.0674
1706237400000,1310,5,0,dn,dn,-0.75,-0.25,mv,nm,0.8216,0.1709
1706237700000,1315,5,0,up,up,0.75,0.75,mv,nm,0.8825,0.4339
1706238000000,1320,5,0,dn,dn,-0.25,-0.75,nm,nm,0.2942,0.4304
1706238300000,1325,5,0,up,dn,0.25,-0.75,nm,nm,0.2942,0.4309
1706238600000,1330,5,0,dn,dn,-0.75,-0.75,mv,nm,0.8173,0.4294
1706238900000,1335,5,0,dn,up,-0.25,0.25,nm,nm,0.3721,0.1427
1706239200000,1340,5,0,up,up,0.25,0.25,nm,nm,0.4685,0.1425
1706239500000,1345,5,0,up,dn,0.25,-0.25,nm,nm,0.5222,0.1421
1706239800000,1350,5,0,dn,up,-0.25,0.5,nm,nm,0.6708,0.2946
1706240100000,1355,5,0,dn,up,-0.25,0.5,nm,nm,0.6708,0.3069
1706240400000,1360,5,0,up,dn,1,-0.25,mv,nm,2.9104,0.17
1706240700000,1365,5,0,dn,dn,-0.25,-1.75,nm,mv,0.5547,1.2104
1706241000000,1370,5,0,dn,dn,-1,-1.25,mv,mv,2.2188,0.8646
1706241300000,1375,5,0,dn,dn,-0.5,-2.25,mv,mv,0.8242,1.5611
1706241600000,1380,5,0,up,dn,0.25,-0.75,nm,nm,0.415,0.5322
1706241900000,1385,5,0,dn,dn,-2,-2.75,mv,mv,3.2,2.015
1706242200000,1390,5,0,up,dn,1,-1.75,mv,mv,1.0607,1.2653
1706242500000,1395,5,0,dn,dn,-1.75,-2.5,mv,mv,1.8562,1.9002
1706242800000,1400,5,0,dn,dn,-1,-2.25,mv,mv,0.9457,1.8596
1706243100000,1405,5,0,up,dn,0.25,-3.25,nm,mv,0.2364,3.3621
1706243400000,1410,5,0,dn,dn,-1.5,-3.5,mv,mv,1.3482,3.3469
1706243700000,1415,5,0,dn,dn,-2,-2.75,mv,mv,1.8247,2.5217
1706244000000,1420,5,0,dn,dn,0,0,nm,nm,0,0
1706244300000,1425,5,0,dn,up,-0.75,1,mv,mv,0.8783,0.7913
1706244600000,1430,5,0,up,up,0.75,2.5,mv,mv,0.954,1.9197
1706244900000,1435,5,0,up,up,1,3.25,mv,mv,1.028,2.4384
1706245200000,0,5,0,up,up,0.75,2.75,mv,mv,0.6784,1.9761
1706245500000,5,5,0,up,up,1.5,1.25,mv,mv,1.4219,0.7776
1706245800000,10,5,0,up,dn,0.5,0,nm,nm,0.6871,0
1706246100000,15,5,0,dn,up,-0.75,0.5,mv,nm,1.0894,0.2437
1706246400000,20,5,0,up,up,0.25,1.25,nm,mv,0.3631,0.5994
1706246700000,25,5,0,up,up,1,2.25,mv,mv,1.4317,1.0767
1706247000000,30,5,0,dn,up,0,0.75,nm,nm,0,0.358
1706247300000,35,5,0,up,up,1.25,0.75,mv,nm,1.7437,0.3515
1706247600000,40,5,0,dn,dn,-0.5,-2,nm,mv,0.7605,0.918
1706247900000,45,5,0,dn,dn,0,-2.5,nm,mv,0,1.1431
1706248200000,50,5,0,dn,dn,-1.5,-4.75,mv,mv,2.4725,2.2576
1706248500000,55,5,0,dn,dn,-1,-4.75,mv,mv,1.0898,2.2444
1706248800000,60,5,0,dn,dn,-2.25,-2.25,mv,mv,2.5832,1.0631
1706249100000,65,5,0,dn,up,-1.5,0.25,mv,nm,1.3454,0.1073
1706249400000,70,5,0,up,dn,1.5,-0.5,mv,nm,2.048,0.203
1706249700000,75,5,0,up,dn,0.25,-2,nm,mv,0.2035,0.838
1706250000000,80,5,0,dn,dn,-2.25,0,mv,nm,1.7881,0
1706250300000,85,5,0,dn,up,0,2.25,nm,mv,0,0.9759
1706250600000,90,5,0,up,up,2.25,1.25,mv,mv,1.6128,0.5354
1706250900000,95,5,0,dn,dn,0,-0.25,nm,nm,0,0.1114
1706251200000,100,5,0,dn,dn,-1,0,mv,nm,0.7093,0
1706251500000,105,5,0,up,up,0.75,2.5,mv,mv,0.5516,1.2075
1706251800000,110,5,0,up,up,0.25,1.25,nm,mv,0.1792,0.6158
1706252100000,115,5,0,up,up,1.5,0.25,mv,nm,1.5199,0.1232
1706252400000,120,5,0,dn,dn,-0.5,-2,nm,mv,0.477,0.9365
1706252700000,125,5,0,dn,dn,-0.75,-1.25,mv,mv,0.9234,0.5853
1706253000000,130,5,0,dn,up,-0.75,0.5,mv,nm,0.8495,0.2447
1706253300000,135,5,0,up,dn,0.25,-0.75,nm,nm,0.2985,0.3669
1706253600000,140,5,0,up,up,1,0.5,mv,nm,1.2649,0.248
1706253900000,145,5,0,dn,dn,-2,-1.75,mv,mv,2.2857,0.8682
1706254200000,150,5,0,up,dn,1.5,-1.5,mv,mv,1.6148,0.7628
1706254500000,155,5,0,dn,dn,-1.25,-3.75,mv,mv,1.06,2.2119
1706254800000,160,5,0,dn,dn,-1.75,-2.5,mv,mv,1.415,1.8352
1706255100000,165,5,0,dn,up,-0.75,1.25,mv,mv,0.5516,0.9567
1706255400000,170,5,0,dn,up,0,2.5,nm,mv,0,1.6122
1706255700000,175,5,0,up,up,2,3.75,mv,mv,1.6876,2.299
1706256000000,180,5,0,up,up,0.5,1.25,nm,mv,0.3623,0.7696
1706256300000,185,5,0,up,dn,1.25,-0.25,mv,nm,1.0107,0.1437
1706256600000,190,5,0,dn,dn,-0.5,-1.5,nm,mv,0.4043,0.7978
1706256900000,195,5,0,dn,up,-1,2,mv,mv,1.0366,1.0638
1706257200000,200,5,0,dn,up,0,3.5,nm,mv,0,1.8616
1706257500000,205,5,0,up,up,3,1.5,mv,mv,2.9468,0.7848
1706257800000,210,5,0,up,dn,0.5,-0.75,nm,nm,0.3816,0.3996
1706258100000,215,5,0,dn,dn,-2,-1,mv,nm,1.5263,0.4922
1706258400000,220,5,0,up,up,0.75,0.75,mv,nm,0.4825,0.3641
1706258700000,225,5,0,up,dn,0.25,-1.25,nm,mv,0.1605,0.6222
1706259000000,230,5,0,dn,dn,-0.25,-0.25,nm,nm,0.1709,0.125
1706259300000,235,5,0,dn,dn,-1.25,-0.25,mv,nm,0.8462,0.1248
1706259600000,240,5,0,up,up,1.25,2.25,mv,mv,1.2677,1.1143
1706259900000,245,5,0,dn,up,-0.25,2.5,nm,mv,0.2228,1.238
1706260200000,250,5,0,up,up,1.25,4.25,mv,mv,1.5639,2.156
1706260500000,255,5,0,up,up,1.5,2.75,mv,mv,1.6933,1.3894
1706260800000,260,5,0,up,up,1.5,1.75,mv,mv,1.4734,0.9966
1706261100000,265,5,0,dn,up,-0.25,1.75,nm,mv,0.2387,1.0043
1706261400000,270,5,0,up,up,0.5,3,nm,mv,0.647,1.6835
1706261700000,275,5,0,up,up,1.5,3.75,mv,mv,1.9847,2.1308
1706262000000,280,5,0,up,up,1,3,mv,mv,1.5119,1.8147
1706262300000,285,5,0,up,up,1.25,1.75,mv,mv,1.9166,1.0221
1706262600000,290,5,0,up,dn,0.75,-0.25,mv,nm,1.2027,0.1409
1706262900000,295,5,0,dn,dn,-0.25,-0.25,nm,nm,0.4411,0.1501
