FT,ToD,DoW,MO,DIR,MOVE
1725502500000,1335,4,0,up,mv
1725502800000,1340,4,0,dn,nm
1725503100000,1345,4,0,up,nm
1725503400000,1350,4,0,dn,nm
1725503700000,1355,4,0,up,nm
1725504000000,1360,4,0,up,nm
1725504300000,1365,4,0,up,nm
1725504600000,1370,4,0,dn,mv
1725504900000,1375,4,0,dn,mv
1725505200000,1380,4,0,dn,mv
1725505500000,1385,4,0,dn,nm
1725505800000,1390,4,0,up,nm
1725506100000,1395,4,0,up,mv
1725506400000,1400,4,0,dn,mv
1725506700000,1405,4,0,dn,nm
1725507000000,1410,4,0,dn,nm
1725507300000,1415,4,0,up,nm
1725507600000,1420,4,0,dn,mv
1725507900000,1425,4,0,dn,nm
1725508200000,1430,4,0,up,nm
1725508500000,1435,4,0,up,mv
1725508800000,0,4,0,up,nm
1725509100000,5,4,0,up,nm
1725509400000,10,4,0,dn,mv
1725509700000,15,4,0,up,nm
1725510000000,20,4,0,dn,nm
1725510300000,25,4,0,dn,nm
1725510600000,30,4,0,dn,nm
1725510900000,35,4,0,dn,nm
1725511200000,40,4,0,up,nm
1725511500000,45,4,0,dn,mv
1725511800000,50,4,0,up,mv
1725512100000,55,4,0,dn,nm
1725512400000,60,4,0,dn,mv
1725512700000,65,4,0,up,mv
1725513000000,70,4,0,up,mv
1725513300000,75,4,0,dn,mv
1725513600000,80,4,0,up,mv
1725513900000,85,4,0,up,mv
1725514200000,90,4,0,up,nm
1725514500000,95,4,0,dn,mv
1725514800000,100,4,0,dn,nm
1725515100000,105,4,0,dn,nm
1725515400000,110,4,0,dn,nm
1725515700000,115,4,0,dn,nm
1725516000000,120,4,0,up,nm
1725516300000,125,4,0,dn,mv
1725516600000,130,4,0,dn,mv
1725516900000,135,4,0,dn,mv
1725517200000,140,4,0,up,nm
1725517500000,145,4,0,dn,nm
1725517800000,150,4,0,dn,mv
1725518100000,155,4,0,dn,mv
1725518400000,160,4,0,dn,mv
1725518700000,165,4,0,dn,nm
1725519000000,170,4,0,up,mv
1725519300000,175,4,0,up,mv
1725519600000,180,4,0,up,mv
1725519900000,185,4,0,up,mv
1725520200000,190,4,0,dn,nm
1725520500000,195,4,0,dn,mv
1725520800000,200,4,0,up,mv
1725521100000,205,4,0,up,mv
1725521400000,210,4,0,up,nm
1725521700000,215,4,0,dn,nm
1725522000000,220,4,0,up,nm
1725522300000,225,4,0,up,nm
1725522600000,230,4,0,dn,nm
1725522900000,235,4,0,dn,mv
1725523200000,240,4,0,dn,nm
1725523500000,245,4,0,dn,nm
1725523800000,250,4,0,dn,nm
1725524100000,255,4,0,up,nm
1725524400000,260,4,0,up,nm
1725524700000,265,4,0,dn,nm
1725525000000,270,4,0,dn,nm
1725525300000,275,4,0,up,mv
1725525600000,280,4,0,up,nm
1725525900000,285,4,0,up,mv
1725526200000,290,4,0,dn,mv
1725526500000,295,4,0,dn,mv
1725526800000,300,4,0,dn,mv
1725527100000,305,4,0,dn,mv
1725527400000,310,4,0,up,mv
1725527700000,315,4,0,dn,mv
1725528000000,320,4,0,dn,nm
1725528300000,325,4,0,up,mv
1725528600000,330,4,0,up,mv
1725528900000,335,4,0,up,nm
1725529200000,340,4,0,up,nm
1725529500000,345,4,0,dn,nm
1725529800000,350,4,0,up,nm
1725530100000,355,4,0,dn,nm
1725530400000,360,4,0,up,nm
1725530700000,365,4,0,up,nm
1725531000000,370,4,0,dn,nm
1725531300000,375,4,0,dn,nm
1725531600000,380,4,0,dn,nm
1725531900000,385,4,0,up,nm
1725532200000,390,4,0,up,nm
1725532500000,395,4,0,dn,nm
1725532800000,400,4,0,dn,nm
1725533100000,405,4,0,up,mv
1725533400000,410,4,0,up,nm
1725533700000,415,4,0,up,nm
1725534000000,420,4,0,dn,mv
1725534300000,425,4,0,dn,nm
1725534600000,430,4,0,dn,mv
1725534900000,435,4,0,up,mv
1725535200000,440,4,0,up,nm
1725535500000,445,4,0,up,mv
1725535800000,450,4,0,dn,mv
1725536100000,455,4,0,dn,mv
1725536400000,460,4,0,dn,mv
1725536700000,465,4,0,up,mv
1725537000000,470,4,0,dn,mv
1725537300000,475,4,0,dn,nm
1725537600000,480,4,0,dn,mv
1725537900000,485,4,0,up,mv
1725538200000,490,4,0,dn,mv
1725538500000,495,4,0,dn,mv
1725538800000,500,4,0,up,mv
1725539100000,505,4,0,up,mv
1725539400000,510,4,0,dn,nm
1725539700000,515,4,0,up,nm
1725540000000,520,4,0,up,nm
1725540300000,525,4,1,dn,nm
1725540600000,530,4,1,up,mv
1725540900000,535,4,1,up,mv
1725541200000,540,4,1,up,mv
1725541500000,545,4,1,up,nm
1725541800000,550,4,1,up,nm
1725542100000,555,4,1,dn,nm
1725542400000,560,4,1,dn,mv
1725542700000,565,4,1,dn,mv
1725543000000,570,4,1,up,mv
1725543300000,575,4,1,up,mv
1725543600000,580,4,1,dn,mv
1725543900000,585,4,1,up,mv
1725544200000,590,4,1,up,mv
1725544500000,595,4,1,up,nm
1725544800000,600,4,1,dn,mv
1725545100000,605,4,1,dn,mv
1725545400000,610,4,1,up,mv
1725545700000,615,4,1,up,mv
1725546000000,620,4,1,dn,mv
1725546300000,625,4,1,up,mv
1725546600000,630,4,1,dn,mv
1725546900000,635,4,1,dn,mv
1725547200000,640,4,1,dn,mv
1725547500000,645,4,1,dn,mv
1725547800000,650,4,1,dn,mv
1725548100000,655,4,1,dn,mv
1725548400000,660,4,1,up,mv
1725548700000,665,4,1,dn,mv
1725549000000,670,4,1,up,mv
1725549300000,675,4,1,dn,mv
1725549600000,680,4,1,dn,mv
1725549900000,685,4,1,dn,nm
1725550200000,690,4,1,up,nm
1725550500000,695,4,1,dn,nm
1725550800000,700,4,1,up,nm
1725551100000,705,4,1,dn,nm
1725551400000,710,4,1,dn,mv
1725551700000,715,4,1,up,nm
1725552000000,720,4,1,up,nm
1725552300000,725,4,1,dn,nm
1725552600000,730,4,1,dn,mv
1725552900000,735,4,1,up,mv
1725553200000,740,4,1,up,nm
1725553500000,745,4,1,dn,nm
1725553800000,750,4,1,dn,nm
1725554100000,755,4,1,up,nm
1725554400000,760,4,1,dn,nm
1725554700000,765,4,1,dn,nm
1725555000000,770,4,1,up,nm
1725555300000,775,4,1,dn,nm
1725555600000,780,4,1,dn,nm
1725555900000,785,4,1,up,nm
1725556200000,790,4,1,up,mv
1725556500000,795,4,1,up,nm
1725556800000,800,4,1,dn,nm
1725557100000,805,4,1,up,mv
1725557400000,810,4,1,up,mv
1725557700000,815,4,1,up,mv
1725558000000,820,4,1,up,mv
1725558300000,825,4,1,dn,nm
1725558600000,830,4,1,up,nm
1725558900000,835,4,1,dn,nm
1725559200000,840,4,1,up,nm
1725559500000,845,4,1,dn,nm
1725559800000,850,4,1,up,nm
1725560100000,855,4,1,dn,nm
1725560400000,860,4,1,dn,nm
1725560700000,865,4,1,up,nm
1725561000000,870,4,1,up,nm
1725561300000,875,4,1,dn,nm
1725561600000,880,4,1,up,nm
1725561900000,885,4,1,dn,mv
1725562200000,890,4,1,dn,mv
1725562500000,895,4,1,dn,mv
1725562800000,900,4,1,dn,mv
1725563100000,905,4,1,dn,mv
1725563400000,910,4,1,dn,nm
1725563700000,915,4,1,up,mv
1725564000000,920,4,1,up,mv
1725564300000,925,4,1,up,mv
1725564600000,930,4,1,dn,mv
1725564900000,935,4,1,dn,mv
1725565200000,940,4,1,up,mv
1725565500000,945,4,0,dn,mv
1725565800000,950,4,0,up,mv
1725566100000,955,4,0,up,nm
1725566400000,960,4,0,dn,mv
1725566700000,965,4,0,dn,mv
1725567000000,970,4,0,dn,mv
1725567300000,975,4,0,dn,nm
1725567600000,980,4,0,up,nm
1725567900000,985,4,0,dn,nm
1725568200000,990,4,0,dn,nm
1725568500000,995,4,0,up,nm
1725568800000,1000,4,0,dn,nm
1725569100000,1005,4,0,up,nm
1725569400000,1010,4,0,up,nm
1725569700000,1015,4,0,up,nm
1725573600000,1080,5,0,dn,nm
