fullK,fullD,diffKD,overBought,overSold,Volume,15mSD,30mSD
48.6301,48.6301,0,0,0,1805,0.4019,-0.3982
47.1831,48.3761,-1.193,0,0,1531,0.6617,0.4295
45.7746,47.196,-1.4213,0,0,2196,0.4319,0.5918
63.3588,52.1055,11.2533,0,0,1711,-0.796,0.2288
66.4122,58.5152,7.897,0,0,1777,-0.2325,-0.1965
64.4628,64.7446,-0.2818,0,0,1660,0.1666,0.3256
48.7603,59.8785,-11.1181,0,0,1648,1.016,1.0235
66.1157,59.7796,6.3361,0,0,740,0.0328,0.223
55.814,56.8967,-1.0827,0,0,995,0.164,0.032
55.7143,59.2146,-3.5004,0,0,1050,0.0328,-0.6086
42.8571,51.4618,-8.6047,0,0,909,0.1965,-0.3532
57.8125,52.128,5.6845,0,0,760,-0.131,-0.5778
63.4921,54.7206,8.7715,0,0,478,-0.6529,-0.8665
60,60.4349,-0.4349,0,0,252,-0.5538,-0.3209
71.7391,65.0771,6.6621,0,0,301,-0.4568,-0.1286
43.4783,58.4058,-14.9275,0,0,579,-0.2453,0.2281
41.3043,52.1739,-10.8696,0,0,1175,0.266,-0.1328
41.3043,42.029,-0.7246,0,0,416,0.4133,0.0331
28.2609,36.9565,-8.6957,0,0,1029,0.578,0
56.5217,42.029,14.4928,0,0,531,-0.4839,-0.2981
63.0435,49.2754,13.7681,0,0,419,-0.4653,-0.7945
58.6957,59.4203,-0.7246,0,0,205,-0.874,-0.3664
32.6087,51.4493,-18.8406,0,0,534,0.1253,-0.0675
46.5116,45.9387,0.573,0,0,430,-0.9621,0.3057
14.2857,31.1353,-16.8496,0,0,476,0.2096,0.6699
25.7143,28.8372,-3.1229,0,0,545,-0.3212,0.4632
0,13.3333,-13.3333,0,1,727,1.8635,0.5478
46,23.9048,22.0952,0,0,1793,1.2135,0.3757
40,28.6667,11.3333,0,0,453,1.2599,0
72,52.6667,19.3333,0,0,1193,-0.6643,-0.6516
81.25,64.4167,16.8333,0,0,1166,-0.4461,-2.2635
82.2222,78.4907,3.7315,0,0,718,-1.2785,-2.4621
61.3636,74.9453,-13.5816,0,0,918,-0.6107,-1.2762
76.7442,73.4433,3.3008,0,0,622,-3.4839,-2.7347
46.5116,61.5398,-15.0282,0,0,427,-2.8726,-2.8217
44.186,55.814,-11.6279,0,0,550,-1.5119,-2.4536
7.1429,32.6135,-25.4707,0,0,3304,-1.4781,-0.5612
15.7303,22.3531,-6.6227,0,0,3388,-1.9712,-0.3743
41.573,21.4821,20.091,0,0,1734,-2.5961,-2.1269
2.1505,19.818,-17.6674,0,1,3419,0.4044,-0.9132
6.7227,16.8154,-10.0927,0,1,6146,1.171,0.6042
16.9355,8.6029,8.3326,0,1,3569,-0.9245,1.01
33.0645,18.9076,14.157,0,0,2537,-1.7994,0.7171
29.8387,26.6129,3.2258,0,0,1343,-0.1895,0.7909
1.6129,21.5054,-19.8925,0,0,2000,2.2191,2.1569
2.4194,11.2903,-8.871,0,1,2067,2.2995,1.9086
26.6129,10.2151,16.3978,0,0,2265,1.0847,0.4161
44.3548,24.4624,19.8925,0,0,2094,0.6812,-0.1783
54.1667,41.7115,12.4552,0,0,2206,0.0721,-0.5765
52.9412,50.4876,2.4536,0,0,2029,-0.5761,-0.406
62.7119,56.6066,6.1053,0,0,1450,-0.8924,-0.7612
58.7719,58.1417,0.6303,0,0,771,-0.7472,-0.0958
45.6311,55.705,-10.0739,0,0,1379,0.1068,0.5755
48.0392,50.8141,-2.7749,0,0,2636,0.0356,0.5788
58.2278,50.6327,7.5951,0,0,859,0.6354,0.6784
63.2911,56.5194,6.7717,0,0,1098,0.5254,0.0654
63.2911,61.6034,1.6878,0,0,788,0.5996,0.0656
81.0127,69.1983,11.8143,0,0,1008,0.1065,-0.5575
82.2785,75.5274,6.7511,0,0,903,-0.4659,-0.6902
84.8101,82.7004,2.1097,1,0,568,-0.5366,-0.2961
84.8101,83.9662,0.8439,1,0,666,-0.7125,-0.5261
65.8228,78.481,-12.6582,0,0,837,-0.2859,-0.1981
65.3846,72.0058,-6.6212,0,0,820,0.2138,-0.0664
58.9744,63.3939,-4.4196,0,0,865,0.1506,-0.2992
27.0833,50.4808,-23.3974,0,0,1240,0.08,-0.1663
56.25,47.4359,8.8141,0,0,899,-0.3256,-0.6985
41.6667,41.6667,0,0,0,414,-0.5365,-0.5736
31.25,43.0556,-11.8056,0,0,511,-0.2996,-0.4058
41.3043,38.0737,3.2307,0,0,362,-0.6044,-0.8439
16.2791,29.6111,-13.3321,0,0,499,-0.1862,-0.7089
18.6047,25.396,-6.7914,0,0,524,-0.2371,-0.3376
13.9535,16.2791,-2.3256,0,1,399,-0.574,-0.0675
6.9767,13.1783,-6.2016,0,1,912,-0.8528,0.4387
23.0769,14.6691,8.4079,0,0,1600,-0.2507,0.1348
5.7692,11.941,-6.1717,0,1,586,0.5697,0.0674
1.7241,10.1901,-8.466,0,1,612,2.0814,0.1349
22.4138,9.9691,12.4447,0,0,671,0.6741,-0.3034
32.7586,18.9655,13.7931,0,0,640,-0.6249,-0.2698
60.7843,38.6522,22.1321,0,0,509,-1.9379,-0.6737
48.8889,47.4773,1.4116,0,0,1160,-1.3357,-0.2022
25,44.8911,-19.8911,0,0,588,0,-0.0338
11.3636,28.4175,-17.0539,0,0,542,0.4774,-0.0338
11.1111,15.8249,-4.7138,0,1,448,0.9378,-0.1351
27.907,16.7939,11.1131,0,0,262,-0.0782,-0.5415
32.4324,23.8168,8.6156,0,0,298,-0.5709,-0.647
45.9459,35.4285,10.5175,0,0,351,-1.3311,-0.853
29.7297,36.036,-6.3063,0,0,267,-1.3014,-0.5833
20,31.8919,-11.8919,0,0,871,-1.0442,-0.1033
10,19.9099,-9.9099,0,1,349,-0.7877,0.172
4.6512,11.5504,-6.8992,0,1,1110,-0.1771,0.5133
4.3478,6.333,-1.9852,0,1,1158,0.8035,0.1754
2.1739,3.7243,-1.5504,0,1,602,1.2045,0.1458
8.5106,5.0108,3.4998,0,1,761,1.4081,-0.1839
25.5319,12.0722,13.4598,0,0,578,-0.333,-0.1179
34.0426,22.695,11.3475,0,0,666,-0.8307,-0.4331
44.6809,34.7518,9.9291,0,0,825,-1.7643,0.2384
17.0213,31.9149,-14.8936,0,0,619,0.0808,0.0479
18.75,26.8174,-8.0674,0,0,1165,0,0.3833
3.125,12.9654,-9.8404,0,1,1440,2.0202,0.8405
34.375,18.75,15.625,0,0,2061,0,0.641
25,20.8333,4.1667,0,0,1568,0.594,1.8838
73.6842,44.3531,29.3311,0,0,2778,-0.8176,0.5358
28.9474,42.5439,-13.5965,0,0,2230,0.9005,1.1296
42.1053,48.2456,-6.1404,0,0,1327,1.9675,0.7618
44.7368,38.5965,6.1404,0,0,1792,1.4381,0.8182
60.5263,49.1228,11.4035,0,0,1030,0.658,-0.8168
97.7778,67.6803,30.0975,0,0,1694,-1.0122,-3.1336
82.6087,80.3043,2.3044,1,0,3188,-0.5785,-1.6448
69.5652,83.3172,-13.752,0,0,1353,-1.4824,0.6189
65.2174,72.4638,-7.2464,0,0,1046,-2.1763,1.0223
65.2174,66.6667,-1.4493,0,0,659,-1.1027,0.6211
26.087,52.1739,-26.087,0,0,1545,1.8792,1.8679
0,30.4348,-30.4348,0,0,2098,2.642,1.3951
38.4615,21.5162,16.9454,0,0,5547,1.3926,1.3876
90.3846,42.9487,47.4359,0,0,3369,-0.0558,0.3358
78.4615,69.1026,9.359,0,0,3429,-1.3676,0.7345
69.2308,79.359,-10.1282,0,0,2547,-0.2216,1.9341
70.7692,72.8205,-2.0513,0,0,2823,0.3357,1.0931
40,60,-20,0,0,2796,1.9252,2.3621
63.0769,57.9487,5.1282,0,0,2182,1.75,1.2307
80,61.0256,18.9744,0,0,2212,0.5654,0.1241
95.3846,79.4872,15.8974,0,0,2531,0.1031,-0.6189
98.6842,91.3563,7.3279,1,0,2385,-0.7156,-1.1013
82.8947,92.3212,-9.4265,1,0,1712,-0.4582,-0.3679
84.2105,88.5965,-4.386,1,0,909,-0.6094,0.2454
80.2632,82.4561,-2.193,1,0,2513,-0.2087,1.412
71.0526,78.5088,-7.4561,0,0,2641,0.1566,0.6813
68.4211,73.2456,-4.8246,0,0,2995,0.8313,0.2493
75,71.4912,3.5088,0,0,1965,1.4028,0
75,72.807,2.193,0,0,1253,0.4159,0.8444
89.4737,79.8246,9.6491,0,0,997,-0.6161,-0.3258
90.7895,85.0877,5.7018,1,0,3615,-1.3424,-0.9664
61.7647,80.676,-18.9112,0,0,1733,0.2495,-0.6434
48.5294,67.0279,-18.4985,0,0,1395,0.3585,0.3218
50,53.4314,-3.4314,0,0,1842,0.6212,1.3984
69.1176,55.8824,13.2353,0,0,2796,-0.7675,0.0635
57.5758,58.8978,-1.322,0,0,1225,-0.1035,0.383
63.9344,63.5426,0.3918,0,0,1814,0.5185,0.5125
20,47.1701,-27.1701,0,0,1569,0.8451,1.7948
28.5714,37.502,-8.9305,0,0,621,0.4497,1.4627
71.4286,40,31.4286,0,0,1113,-0.1148,0
52.381,50.7937,1.5873,0,0,1081,0.7096,-0.254
47.619,57.1429,-9.5238,0,0,809,0.9841,0.382
66.6667,55.5556,11.1111,0,0,579,0.1356,-0.3861
80.9524,65.0794,15.873,0,0,941,-1.0564,-1.2224
82.9268,76.8486,6.0782,0,0,716,-0.6244,-1.9678
62.7907,75.5566,-12.7659,0,0,1995,-0.5518,-1.5657
31.7073,59.1416,-27.4343,0,0,1583,-0.2065,-0.7465
50,48.166,1.834,0,0,690,-1.5882,-1.2202
40,40.5691,-0.5691,0,0,1173,-1.3288,-0.7291
22.5,37.5,-15,0,0,808,-0.7093,-0.5443
0,20.8333,-20.8333,0,0,1557,0.1577,0.242
12.766,11.7553,1.0106,0,1,2837,0.3999,0.2426
14.8936,9.2199,5.6738,0,1,1469,0,-0.1819
14.8936,14.1844,0.7092,0,1,742,0.1636,-0.4859
23.4043,17.7305,5.6738,0,0,805,-0.0819,-1.1942
14.8936,17.7305,-2.8369,0,1,1010,-0.2458,-0.4168
19.1489,19.1489,0,0,1,602,-0.8361,-0.6515
21.2766,18.4397,2.8369,0,0,735,-1.6934,-0.7099
8.5106,16.3121,-7.8014,0,1,954,-0.3619,-0.7661
5.8824,11.8899,-6.0075,0,1,1998,-0.0916,0.5485
3.4483,5.9471,-2.4988,0,1,2832,0.6974,1.3859
21.6667,10.3324,11.3342,0,0,1913,-0.8942,0.6079
18.3333,14.4828,3.8506,0,1,1536,0.9838,-0.0611
22.9167,20.9722,1.9444,0,0,1264,1.5434,-0.2451
8.3333,16.5278,-8.1944,0,1,1311,1.779,0.3693
43.75,25,18.75,0,0,2055,-1.0134,-0.3966
67.5,39.8611,27.6389,0,0,2043,-1.7848,-0.4058
60.5263,57.2588,3.2675,0,0,1638,-1.1944,0.8102
26.3158,51.4474,-25.1316,0,0,1690,0.4632,0.4076
18.4211,35.0877,-16.6667,0,0,1558,1.2497,0.4082
26.3158,23.6842,2.6316,0,0,2019,2.0885,0.2794
39.4737,28.0702,11.4035,0,0,2466,0.0864,0.2836
55.2632,40.3509,14.9123,0,0,3096,-0.6898,-0.6457
92.1053,62.2807,29.8246,0,0,1838,-1.775,-1.4091
42.1053,63.1579,-21.0526,0,0,1755,0.2541,1.4624
34.2105,56.1404,-21.9298,0,0,1539,-0.085,2.2815
36.8421,37.7193,-0.8772,0,0,1707,0.085,2.2146
50,40.3509,9.6491,0,0,2198,1.5392,1.7955
31.5789,39.4737,-7.8947,0,0,2255,2.6481,1.5811
32.3529,37.9773,-5.6244,0,0,2824,2.3121,1.552
94.2857,52.7392,41.5465,0,0,3317,0.576,-0.3382
84,70.2129,13.7871,0,0,5284,-0.7802,-1.0184
86,88.0952,-2.0952,1,0,2331,-0.6322,-1.2072
81.6327,83.8776,-2.2449,1,0,2764,-0.8977,-0.9968
61.2245,76.2857,-15.0612,0,0,3223,-0.2758,2.6771
67.3469,70.068,-2.7211,0,0,3307,-0.6164,1.8078
55.102,61.2245,-6.1224,0,0,2876,-0.1383,2.908
53.0612,58.5034,-5.4422,0,0,2952,2.8666,3.798
48.9796,52.381,-3.4014,0,0,3018,2.2182,3.8856
51.0204,51.0204,0,0,0,9082,2.7279,3.6533
98.6301,66.21,32.4201,0,0,49480,1.437,0.2446
75.6098,75.0868,0.523,0,0,36137,2.3366,2.0723
69.3694,81.2031,-11.8337,0,0,31636,1.7928,0.6367
90.0901,78.3564,11.7337,0,0,27551,-1.0021,-0.6332
97.3451,85.6015,11.7436,1,0,17852,0.1827,-0.2369
96.6387,94.6913,1.9474,1,0,15858,-0.9861,0.0789
65.5462,86.51,-20.9638,0,0,65382,0.277,2.291
88.1356,83.4402,4.6954,1,0,40177,-0.463,0.9166
68.1416,73.9411,-5.7995,0,0,33028,1.1044,2.3987
60.177,72.1514,-11.9744,0,0,29709,2.3345,1.9168
77.8761,68.7316,9.1445,0,0,21670,1.4538,1.6769
89.3805,75.8112,13.5693,0,0,17918,1.7147,1.9885
100,89.0855,10.9145,1,0,30701,-0.0421,1.7558
88.4058,92.5954,-4.1896,1,0,19274,0.5674,0.4868
100,96.1353,3.8647,1,0,18386,0.7004,-0.4924
83.4483,90.618,-7.1697,1,0,21678,2.2034,0.3575
93.1034,92.1839,0.9195,1,0,13590,0.0423,-0.6759
98.75,91.7672,6.9828,1,0,17393,-1.1978,-2.408
98.2857,96.7131,1.5727,1,0,19579,-1.57,-2.7393
76.7045,91.2468,-14.5422,0,0,17995,-0.7398,-1.9239
72.1591,82.3831,-10.224,0,0,15614,-1.4679,-1.7168
73.8636,74.2424,-0.3788,0,0,18925,-1.56,-1.5583
65.3409,70.4545,-5.1136,0,0,15590,-1.4319,-0.7191
48.2955,62.5,-14.2045,0,0,16908,-0.5714,-0.3872
34.965,49.5338,-14.5688,0,0,22390,-0.2852,-0.9077
19.084,34.1148,-15.0309,0,0,13277,0.6031,-0.1926
16.7939,23.6143,-6.8204,0,0,13898,0.1271,-0.6579
15.7025,17.1934,-1.491,0,1,10557,-0.7722,-0.3562
27.5,19.9988,7.5012,0,0,9951,-0.8405,-0.1097
16,19.7342,-3.7342,0,1,11986,-0.9347,0.3294
3.0769,15.5256,-12.4487,0,1,10649,0.3723,1.7785
16.2963,11.7911,4.5052,0,1,14886,0.7723,1.2285
1.4815,6.9516,-5.4701,0,1,11408,1.4007,0.6942
14.8148,10.8642,3.9506,0,1,9246,1.8307,0.4272
32.5926,16.2963,16.2963,0,0,11400,0.7907,0.1867
31.1111,26.1728,4.9383,0,0,11214,-0.464,0.2137
55.5556,39.7531,15.8025,0,0,13490,-1.2544,-1.4091
61.8182,49.4949,12.3232,0,0,8097,-0.5451,-0.7765
29.4737,48.9491,-19.4755,0,0,11411,0.7079,-0.1036
37.8947,43.0622,-5.1675,0,0,11605,-0.5078,-0.3359
62.963,43.4438,19.5192,0,0,7104,-0.4507,-0.8947
61.7284,54.1954,7.533,0,0,6330,-0.9327,-1.1094
25.9259,50.2058,-24.2798,0,0,9876,0.0718,-0.4285
46.9136,44.856,2.0576,0,0,7557,-0.7912,-0.8521
29.6296,34.1564,-4.5267,0,0,7216,-0.654,-0.7236
28.3951,34.9794,-6.5844,0,0,8364,-0.7533,-0.4995
19.7531,25.9259,-6.1728,0,0,7562,-0.4776,-0.4755
8.5366,18.8949,-10.3583,0,1,7854,-0.4424,-0.2759
8.3333,12.2077,-3.8743,0,1,8486,-0.0413,-0.4264
9.4118,8.7606,0.6512,0,1,8551,-0.2902,-0.2512
3.3708,7.0386,-3.6678,0,1,7596,0,0.3015
12.3596,8.3807,3.9788,0,1,9271,-0.7199,-0.3517
13.4021,9.7108,3.6913,0,1,10861,-0.1427,0.0755
11.3402,12.3673,-1.0271,0,1,6478,0.5695,0.3781
4.0816,9.608,-5.5263,0,1,9267,0.095,0.1525
15.3846,10.2688,5.1158,0,1,11240,0.2893,-0.5344
35.0649,18.1771,16.8879,0,0,8315,0.1447,-0.8452
11.6883,20.7126,-9.0243,0,0,9826,0.1959,-0.2644
27.3973,24.7168,2.6804,0,0,9842,-1.3191,-0.6357
42.8571,27.3142,15.5429,0,0,8613,-1.7263,-1.4738
18.8406,29.6983,-10.8577,0,0,15986,-0.6745,-1.2891
3.7975,21.8317,-18.0343,0,0,23226,0.1977,-0.9071
5.6338,9.424,-3.7901,0,1,10677,-0.8088,-0.8784
16.2162,8.5492,7.6671,0,1,11355,-2.0392,-0.9623
25.3731,15.7411,9.6321,0,0,14694,-2.3995,0
2.8571,14.8155,-11.9584,0,1,10799,-1.0286,0.7528
5.9524,11.3942,-5.4418,0,1,19838,-0.1457,0.6546
4.4944,4.4346,0.0597,0,1,13498,2.2087,1.1505
9.7826,6.7431,3.0395,0,1,14419,2.3622,1.6947
11.9565,8.7445,3.212,0,1,9480,1.3189,1.7437
45.6522,22.4638,23.1884,0,0,15611,0.2189,0.6893
54.3478,37.3188,17.029,0,0,16112,0.8751,0.0619
38.0435,46.0145,-7.971,0,0,11550,1.7886,0.5398
50,47.4638,2.5362,0,0,12508,0.9667,-0.1914
71.7391,53.2609,18.4783,0,0,15870,-0.7151,-1.2037
76.087,65.942,10.1449,0,0,14927,-0.9206,-1.479
65,70.942,-5.942,0,0,45273,-1.2556,-1.1284
52,64.3623,-12.3623,0,0,77106,-1.1866,-0.3555
52,56.3333,-4.3333,0,0,35420,-1.3962,-0.1707
40,48,-8,0,0,8484,-0.529,0.0703
28,40,-12,0,0,5304,0.6194,0.6819
23,30.3333,-7.3333,0,0,4649,1.1217,0.8029
29,26.6667,2.3333,0,0,1888,0.6028,0.6915
41,31,10,0,0,2384,0.2793,0.2906
47,39,8,0,0,2575,-0.0931,0.6195
42,43.3333,-1.3333,0,0,1116,0.2794,0.6885
43.0108,44.0036,-0.9928,0,0,1045,0.0931,0.5438
38.8889,41.2999,-2.411,0,0,1566,0.8728,0.1813
40.2299,40.7098,-0.48,0,0,933,0.6082,0.2535
41.3793,40.166,1.2133,0,0,4453,0.637,0.1814
58.6207,46.7433,11.8774,0,0,916,-0.6856,0
55.1724,51.7241,3.4483,0,0,357,-0.2933,0.0396
56.3218,56.705,-0.3831,0,0,424,-0.3939,-0.0401
42.5287,51.341,-8.8123,0,0,432,0.7188,0.4823
52.5,50.4502,2.0498,0,0,254,0.3856,0.2813
77.3585,57.4624,19.8961,0,0,351,0.3935,0.2814
96.2264,75.3616,20.8648,0,0,385,-0.1124,-0.2907
85.9649,86.5166,-0.5517,1,0,379,0,-0.4609
84.2105,88.8006,-4.5901,1,0,539,0,-0.5858
84.6154,84.9303,-0.3149,1,0,414,-0.3329,-0.7519
80,82.942,-2.942,1,0,130,-0.7243,-1.1348
70,78.2051,-8.2051,0,0,139,-0.9229,-0.8999
56.6667,68.8889,-12.2222,0,0,219,-0.9356,-0.7712
32.1429,52.9365,-20.7937,0,0,292,-1.1763,-1.29
14.8148,34.5414,-19.7266,0,0,475,-0.5201,-1.4145
13.3333,20.097,-6.7637,0,0,544,-0.3802,-1.3195
2.7778,10.3086,-7.5309,0,1,377,-1.1076,-0.5122
26.8293,14.3135,12.5158,0,0,427,-2.0366,-0.2989
24.3902,17.9991,6.3911,0,0,325,-2.0698,-0.0428
5.7692,18.9962,-13.227,0,1,964,0.1608,1.2645
20,16.7198,3.2802,0,1,1684,1.4957,1.8801
18.5714,14.7802,3.7912,0,1,840,1.9578,2.1568
32.8571,23.8095,9.0476,0,0,431,2.063,1.6818
47.1429,32.8571,14.2857,0,0,529,1.875,1.4666
54.2857,44.7619,9.5238,0,0,1332,1.9559,1.1893
77.2727,59.5671,17.7056,0,0,796,1.0291,0.8538
90.9091,74.1558,16.7532,0,0,972,0.7662,0.3383
93.1507,87.1108,6.0399,1,0,1490,0.1303,0.5634
88.1579,90.7392,-2.5813,1,0,716,0.4593,0.6041
94.7368,92.0151,2.7217,1,0,626,-0.1986,0.2348
89.7436,90.8794,-1.1359,1,0,908,0.8669,0.3634
94.8718,93.1174,1.7544,1,0,642,0.6007,0.2055
88.4615,91.0256,-2.5641,1,0,374,0.604,0
98.8095,94.0476,4.7619,1,0,1083,-0.2701,-0.5105
91.2088,92.8266,-1.6178,1,0,1310,-0.2698,-0.2549
85.7143,91.9109,-6.1966,1,0,696,-0.6035,-0.0854
86.8132,87.9121,-1.0989,1,0,335,-0.5334,0.3432
86.8132,86.4469,0.3663,1,0,428,-0.1333,0.4803
72.8395,82.1553,-9.3158,0,0,498,0.4655,0.8663
74.6835,78.1121,-3.4285,0,0,371,1.0516,0.4339
80,75.841,4.159,0,0,362,0.8584,-0.1457
75,76.5612,-1.5612,0,0,393,0.8054,0.0486
92.9825,82.6608,10.3216,1,0,448,-0.4755,-0.5823
97.5,88.4942,9.0058,1,0,716,-1.0869,-1.3368
90.625,93.7025,-3.0775,1,0,456,-0.7415,-1.4484
59.2593,82.4614,-23.2022,0,0,361,-0.3372,-1.0044
37.037,62.3071,-25.2701,0,0,498,-0.8136,-0.2074
48.1481,48.1481,0,0,0,312,-1.3265,-0.3637
40.7407,41.9753,-1.2346,0,0,319,-1.0972,-0.052
14.7059,34.5316,-19.8257,0,0,1114,0.5852,0.4161
8.3333,21.26,-12.9267,0,0,604,0.8904,0.6787
18.4211,13.8201,4.601,0,1,537,1.0726,0.7349
44.7368,23.8304,20.9064,0,0,556,0,0.2639
44.7368,35.9649,8.7719,0,0,317,0.0873,-0.0528
55.2632,48.2456,7.0175,0,0,259,0,-0.2649
44.7368,48.2456,-3.5088,0,0,399,0.5064,-1.4636
47.3684,49.1228,-1.7544,0,0,210,-0.2069,-1.8812
55.2632,49.1228,6.1404,0,0,157,-0.515,-1.4966
57.8947,53.5088,4.386,0,0,250,-2.9225,-1.4715
42.1053,51.7544,-9.6491,0,0,212,-2.7308,-1.4017
42.1053,47.3684,-5.2632,0,0,393,-1.9055,-1.656
16.9492,33.7199,-16.7707,0,0,1640,0.2315,-0.7084
9.8361,22.9635,-13.1274,0,0,1216,0.4664,0.236
32.7273,19.8375,12.8898,0,0,1005,-0.7741,-0.8018
34.5455,25.7029,8.8425,0,0,434,-1.3677,-0.9397
25.4545,30.9091,-5.4545,0,0,493,-0.0761,-0.6577
15.3846,25.1282,-9.7436,0,0,697,-0.533,-0.282
1.9231,14.2541,-12.331,0,1,502,-0.1523,0.282
25,14.1026,10.8974,0,0,514,-0.9955,-0.0471
13.5593,13.4941,0.0652,0,1,794,0.0799,0.2363
10.1695,16.2429,-6.0734,0,1,341,0.65,0.3818
11.8644,11.8644,0,0,1,353,0.9749,0.1922
15.2542,12.4294,2.8249,0,1,474,0.322,0.0966
23.7288,16.9492,6.7797,0,0,291,0,-0.2944
32.2034,23.7288,8.4746,0,0,308,-0.6527,-0.5503
22.0339,25.9887,-3.9548,0,0,336,-0.1631,0
24.1379,26.1251,-1.9871,0,0,258,-0.4924,-0.1025
21.1538,22.4419,-1.288,0,0,268,-0.2526,0.1026
22,22.4306,-0.4306,0,0,290,0.1705,-0.3076
30.7692,24.641,6.1282,0,0,226,0.3442,-0.5217
30.7692,27.8462,2.9231,0,0,637,0.4394,0.3293
50,37.1795,12.8205,0,0,586,-0.7317,0.2988
46.1538,42.3077,3.8462,0,0,906,-1.2681,0.2553
54.1667,50.1068,4.0598,0,0,365,0.0906,0.6084
23.8095,41.3767,-17.5672,0,0,698,1.1344,1.7194
8,28.6587,-20.6587,0,0,1808,1.4963,2.5754
72,34.6032,37.3968,0,0,740,0.6546,1.4276
75.8621,51.954,23.908,0,0,668,0.9576,0.9094
68.9655,72.2759,-3.3103,0,0,430,1.7572,0.9117
89.6552,78.1609,11.4943,0,0,321,1.3365,0.4554
100,86.2069,13.7931,1,0,635,0.2139,-0.3267
91.1111,93.5888,-2.4777,1,0,589,-0.7393,-0.0654
88.8889,93.3333,-4.4444,1,0,467,-0.7346,-0.5232
80,86.6667,-6.6667,1,0,435,-0.7423,-0.8498
75.5556,81.4815,-5.9259,0,0,397,0.6816,-1.2948
73.3333,76.2963,-2.963,0,0,688,-0.1136,-1.0302
64.4444,71.1111,-6.6667,0,0,968,-0.6841,-0.9024
88.8889,75.5556,13.3333,0,0,797,-2.5837,-1.5991
71.1111,74.8148,-3.7037,0,0,578,-1.4769,-1.2943
51.1111,70.3704,-19.2593,0,0,790,-0.7789,-1.039
31.1111,51.1111,-20,0,0,1422,0.0983,-0.8431
37.7778,40,-2.2222,0,0,561,-0.5016,-0.9071
33.3333,34.0741,-0.7407,0,0,387,-0.7981,-0.1946
31.8182,34.3098,-2.4916,0,0,337,-1.3595,1.3536
15.3846,26.8454,-11.4608,0,0,522,-0.8721,2.8937
5,17.4009,-12.4009,0,1,891,0.4818,2.856
0,6.7949,-6.7949,0,1,583,2.8738,2.622
12.5,5.8333,6.6667,0,1,1262,3.5968,2.5681
36.5385,16.3462,20.1923,0,0,2982,2.6007,2.9646
84.3137,44.4507,39.863,0,0,2026,0.8417,1.9861
95.7143,72.1888,23.5255,0,0,2258,-0.2791,0.9221
85.5263,88.5181,-2.9918,1,0,2242,1.0571,1.1336
76.3158,85.8521,-9.5363,0,0,1417,1.6506,1.4593
81.5789,81.1404,0.4386,1,0,2646,1.406,1.1897
97.6744,85.1897,12.4847,1,0,2687,0.3788,0.0425
98.8764,92.7099,6.1665,1,0,1390,0.2178,-0.2153
95.6522,97.401,-1.7488,1,0,2248,0.1088,-0.3966
98.913,97.8139,1.0992,1,0,1453,-0.3247,-0.5809
100,98.1884,1.8116,1,0,1054,-0.4885,-0.4992
97.8261,98.913,-1.087,1,0,1377,-0.5933,-0.2771
92.3913,96.7391,-4.3478,1,0,1557,-0.3757,-0.6146
90.2174,93.4783,-3.2609,1,0,1102,-0.1078,-0.5215
85.8696,89.4928,-3.6232,1,0,958,0.271,-0.1421
84.7826,86.9565,-2.1739,1,0,1246,-0.3255,0.0478
88.0435,86.2319,1.8116,1,0,810,-0.4845,0.1935
91.3043,88.0435,3.2609,1,0,1181,-0.4283,-0.34
73.3333,84.2271,-10.8937,0,0,1135,0.3764,-0.146
59.1837,74.6071,-15.4234,0,0,774,0.7294,-0.6283
61.9048,64.8073,-2.9025,0,0,623,0.0573,-1.0023
69.0476,63.3787,5.6689,0,0,404,-0.5711,-1.082
83.3333,71.4286,11.9048,0,0,783,-1.4135,-2.112
50,67.4603,-17.4603,0,0,550,-1.1623,-1.8671
17.8571,50.3968,-32.5397,0,0,1305,-0.6825,-1.4059
2.9412,23.5994,-20.6583,0,0,855,-1.0883,-0.595
7.5,9.4328,-1.9328,0,1,1273,-1.0676,0
14.2857,8.2423,6.0434,0,1,909,-0.9949,0.1278
5.2632,9.0163,-3.7531,0,1,1486,0.365,0.4262
12.3077,10.6189,1.6888,0,1,2240,1.2646,0.8067
16.129,11.2333,4.8957,0,1,1040,1.5416,0.5517
31.6667,20.0345,11.6322,0,0,1114,0.2046,0.4251
48.3333,32.043,16.2903,0,0,1115,-0.1365,0.1275
55,45,10,0,0,1085,-0.701,-0.0849
36.6667,46.6667,-10,0,0,852,0.5343,0.2974
45,45.5556,-0.5556,0,0,855,0.4139,0
38.3333,40,-1.6667,0,0,1358,0.6607,0.3851
48.3333,43.8889,4.4444,0,0,1093,0,0.3492
53.3333,46.6667,6.6667,0,0,932,-0.4161,0.1317
51.6667,51.1111,0.5556,0,0,477,0.0831,-0.044
49.1525,51.3842,-2.2316,0,0,714,0.6581,0.1765
52.9412,51.2535,1.6877,0,0,680,0.6554,0.5727
72.7273,58.2737,14.4536,0,0,1002,-0.1643,0.7466
90.2439,71.9708,18.2731,0,0,1010,-0.3283,0.1757
83.3333,82.1015,1.2318,1,0,1081,0.4104,-0.1319
69.7674,81.1149,-11.3475,0,0,769,1.4931,-0.3965
76.7442,76.615,0.1292,0,0,515,0.6276,0.1333
