FT,FullK,diffKD,OB,OS,vol,s15,s30,s60,ToD,Inertias,percBB,spreadRSI,ADX,RSI,Wpercent,acc,CLASS
1636726200000,94.2857,-0.5357,1,0,2973,3.5,4.25,6.5,550,3370.1265,142.549,3.3327,34.3289,76.6541,-6.8966,4.5,_1dn
1636726500000,97.1429,2.0833,1,0,2481,1.5,3.5,6.5,555,2605.5151,134.9538,1.8605,36.0427,77.3623,-3.5714,4,_1dn
1636726800000,68.5714,-18.0952,0,0,2813,-1.5,0.75,3.5,560,2687.4729,57.4604,14.0623,34.883,58.1252,-42.3077,-0.75,_1dn
1636727100000,62.8571,-13.3333,0,0,3565,-2.5,0.75,1,565,3032.6228,38.9484,0.8051,33.4951,55.134,-59.0909,-3.75,_1dn
1636727400000,28.5714,-24.7619,0,0,27018,-6,-4.5,-1.25,570,9162.173,-44.1267,13.7557,32.4135,41.242,-92.5926,-8,_1dn
1636727700000,11.3208,-22.929,0,0,29176,-8.75,-10.5,-7,575,5976.9968,-87.522,10.714,34.065,27.4227,-88.6792,-13.25,_3upR
1636728000000,24.5283,3.0548,0,0,17839,-7,-9.25,-5.25,580,2997.3776,-35.906,-1.1397,35.5788,34.9846,-75.4717,-11.75,_1dn
1636728300000,7.5472,-6.9182,0,1,16524,-6,-12,-8.5,585,2372.6228,-40.7472,1.3514,37.1068,30.5239,-92.4528,-15.25,_4up
1636728600000,20.7547,3.1447,0,0,14265,1.25,-7.5,-7,590,1832.1021,-8.5415,-1.4398,38.6496,37.3064,-79.2453,-10.5,_4up
1636728900000,13.2075,-0.6289,0,1,12078,-1.75,-8.5,-7.5,595,1438.4805,-9.0054,4.7841,37.7069,35.1663,-86.7925,-8.25,_4up
1636729200000,26.4151,6.2893,0,0,18070,2.5,-3.5,-8,600,2332.9043,16.3191,3.5297,37.2499,41.5657,-73.5849,-6.25,_4up
1636729500000,39.6226,13.2075,0,0,15187,2.5,3.75,-6.75,605,2254.9237,40.9998,10.7423,35.4211,47.2462,-60.3774,0.5,_3upR
1636729800000,33.9623,0.6289,0,0,11367,2.75,1,-8,610,1813.8893,38.9757,1.115,33.7447,45.1923,-66.0377,-2.75,_2dnR
1636730100000,56.6038,13.2075,0,0,8736,4,6.5,-5.5,615,1531.477,92.4322,3.1944,31.6889,53.9316,-42.3077,3,_1dn
1636730400000,41.5094,-2.5157,0,0,14347,0.25,2.75,-4.75,620,2512.2786,69.9879,4.1027,29.1423,48.3272,-52.1739,2,_1dn
1636730700000,28.3019,-13.8365,0,0,10733,-0.75,2,-6.5,625,1909.8438,45.3133,2.4279,28.0577,43.9661,-65.1163,1.25,_4up
1636731000000,3.7736,-20.7547,0,0,13535,-7,-3,-6.5,630,2552.5014,-23.2147,4.1069,27.8605,37.1704,-94.1176,1.25,_4up
1636731300000,26.4151,6.9182,0,0,14253,-2,-1.75,2,635,2721.649,48.3495,4.1069,27.6797,45.6326,-58.8235,8.75,_4up
1636731600000,45.283,20.1258,0,0,10286,2,1.5,2.5,640,1994.6424,105.077,-0.4843,26.4226,51.5632,-29.4118,11,_4up
1636731900000,63.4615,18.4083,0,0,11404,7.75,0.75,7.25,645,2135.4565,139.2606,1.9447,24.6656,56.249,-8.3333,12.75,_4up
1636732200000,71.7391,11.5779,0,0,10119,5,2.75,5.5,650,2010.7948,122.6435,-1.491,23.6856,56.249,-20,10.5,_4up
1636732500000,98.0392,20.2926,0,0,9098,6.5,8.5,10.75,655,1853.6301,164.2319,4.7089,23.8651,64.0638,-2,17,_4up
1636732800000,93.5897,5.8004,1,0,29705,9.75,17.75,14.75,660,4905.2188,176.5914,6.3466,25.9102,71.5612,-6.4935,21.25,_4up
1636733100000,98.75,1.957,1,0,16667,11.75,16.5,14.5,665,2678.7511,152.6827,2.9456,27.8881,73.1551,-1.2658,12.5,_4up
1636733400000,96.4286,0.1725,1,0,12906,8,14.25,15.75,670,2014.8772,133.9754,1.6373,29.91,73.6913,-3.6145,13,_4up
1636733700000,99.1304,1.0274,1,0,33491,10.25,20,21,675,4202.8008,154.8589,4.7596,32.9441,80.6485,-0.8772,13.75,_3upR
1636734000000,98.3051,0.3504,1,0,23633,9.25,21.25,23.75,680,2648.5325,135.3991,0.4548,35.8377,81.143,-1.6949,18.25,_1dn
1636734300000,91.5254,-4.7949,1,0,16548,6.75,15,23.25,685,1749.991,112.5267,4.5166,37.7672,75.528,-8.4746,12.75,_3upR
1636734600000,98.3051,2.2599,1,0,16025,0.75,11,28.75,690,1889.1185,112.9737,2.7343,39.5359,77.2457,-1.6949,14,_1dn
1636734900000,86.7769,-5.4256,1,0,14625,-2.75,6.5,23.25,695,1752.3065,91.1824,5.2483,41.3176,69.8875,-14.5455,8.5,_4up
1636735200000,90.0826,-1.6389,1,0,10079,0,7,21.5,700,1236.0502,90.3564,-1.3883,42.9509,70.9839,-11.7647,5.75,_3upR
1636735500000,86.7769,-1.1019,1,0,9094,-2.5,-2,18,705,1415.8484,77.5037,-0.8066,43.4111,68.272,-17.5824,-2.75,_4up
1636735800000,98.374,6.6295,1,0,10511,3.75,1.25,22.5,710,1916.7222,104.3928,2.5777,44.4965,72.8056,-2.1505,-1.5,_1dn
1636736100000,94.4882,1.2752,1,0,11574,2.75,2.75,18,715,2257.105,100.0245,-0.7419,45.6705,72.1032,-8.8608,-5.75,_3upR
1636736400000,92.3077,-2.7489,1,0,11251,3.75,1.25,12,720,2351.4585,94.7377,0.0696,46.8805,72.1032,-14.0845,-16.75,_3upR
1636736700000,84.0336,-6.2429,1,0,7959,-2.5,1.25,8,725,1846.2412,53.135,-0.2468,46.9482,65.3497,-30.1587,-14.75,_3upR
1636737000000,96.3964,5.4838,1,0,8186,1.5,4.25,11.25,730,1961.6661,141.1456,2.4039,47.0103,70.3919,-8,-10,_2dnR
1636737300000,96,3.8567,1,0,6543,1.5,5.25,3.25,735,1639.5152,124.1673,-0.7187,47.1337,70.3919,-12.9032,-15,_2dnR
1636737600000,92,-2.7988,1,0,7257,2.75,0.25,1.5,740,1930.4516,91.7518,-0.2594,47.3849,67.2847,-25.8065,-20.75,_2dnR
1636737900000,90.2439,-2.5041,1,0,6856,-1,0.5,3.25,745,2002.7222,84.9422,-0.8783,46.7943,67.2847,-25.8065,-14.25,_1dn
1636738200000,85.9155,-3.471,1,0,6428,-1.5,0,1.25,750,2086.8477,68.795,-3.6723,46.253,65.5626,-32.2581,-11,_1dn
1636738500000,79.3651,-5.8097,0,0,4580,-1.5,1.5,2.75,755,1611.8819,40.1205,-6.084,45.7568,62.9271,-41.9355,-5.25,_2dnR
1636738800000,64,-12.4269,0,0,6581,-2.5,-3.5,0.75,760,2411.997,-4.1041,-1.6291,43.9775,58.6413,-58.0645,-10.75,_2dnR
1636739100000,29.0323,-28.4335,0,0,6598,-3,-4.5,0.75,765,2413.7925,-48.0996,-0.0437,41.3787,55.3512,-75.8621,-2.5,_1dn
1636739400000,38.7097,-5.2043,0,0,7724,-1.75,-3,-2.5,770,2791.7807,-9.3888,-1.7668,38.2882,57.3108,-67.8571,-4,_1dn
1636739700000,29.0323,-3.2258,0,0,7588,-0.75,-3.5,-3,775,2691.8322,-19.8467,0.9447,36.061,54.6921,-78.5714,-6.5,_2dnR
1636740000000,15.3846,-12.3242,0,0,16032,-2.75,-5.75,-5.75,780,4573.8366,-58.0865,5.1475,33.9432,46.2408,-84.2105,-6.75,_3upR
1636740300000,10.2564,-7.968,0,1,4953,-3.75,-5.75,-4,785,1402.022,-43.5414,-1.9585,32.0019,44.8657,-89.4737,-7,_3upR
1636740600000,23.0769,6.8376,0,0,6055,-2,-2.75,-6.5,790,1732.453,-8.158,-0.8853,29.7068,49.0019,-76.3158,-7.25,_3upR
1636740900000,25.641,5.9829,0,0,7347,0.75,-1.75,-6.25,795,2070.5478,4.3747,-2.6565,27.6029,49.8232,-73.6842,-7,_4up
1636741200000,28.2051,2.5641,0,0,4762,1.5,-2,-5.25,800,1427.5415,16.508,-6.5468,25.4855,50.6895,-67.6471,-2.5,_3upR
1636741500000,25.641,-0.8547,0,0,7396,0.25,-1.75,-5.25,805,2227.1525,17.031,-1.149,23.9156,49.7524,-68.75,-2.25,_3upR
1636741800000,63.1579,24.1565,0,0,6037,3.5,4.25,-1.25,810,2317.0373,118.1416,1.3696,23.7116,60.8156,-20,4.5,_1dn
1636742100000,52.6316,5.4881,0,0,3412,2,3.75,-1.75,815,1367.4847,97.3249,-4.3876,23.5247,56.9101,-28.5714,2.5,_2dnR
1636742400000,44.7368,-8.7719,0,0,3180,1.5,2,-0.75,820,1388.5064,77.2017,-5.5308,22.8967,54.0692,-32,5.5,_3upR
1636742700000,28.9474,-13.1579,0,0,4108,-3,0.25,-1.5,825,1993.5474,31.0348,-2.0822,21.0778,48.7586,-54.1667,4.75,_3upR
1636743000000,55.8824,12.6935,0,0,3832,-0.25,1.75,0,830,1921.2686,99.9186,0.1207,19.4104,55.164,-20.8333,4.75,_2dnR
1636743300000,71.875,19.6401,0,0,4108,1.25,3,1.5,835,2334.1355,123.1292,-1.7454,18.9764,58.026,-8,6.75,_2dnR
1636743600000,60,-2.5858,0,0,5794,1.75,-1.25,2.75,840,3325.0881,77.6289,-0.7358,18.1404,53.3796,-28,4.25,_2dnR
1636743900000,50,-10.625,0,0,5605,-1.25,-1.5,2.25,845,2951.1326,35.3615,-3.6472,16.7123,49.893,-47.8261,4,_2dnR
1636744200000,72,11.3333,0,0,4553,-1.25,0,2.25,850,2279.8789,68.3702,-2.0959,15.9984,53.2259,-30.4348,3.25,_1dn
1636744500000,72,7.3333,0,0,4431,0,1.75,2,855,2193.0861,62.348,-1.8645,15.7044,53.2259,-36.8421,3.5,_1dn
1636744800000,56,-10.6667,0,0,4236,-0.25,-1.25,0.5,860,2066.4526,11.5671,-3.1433,14.5619,49.3216,-57.8947,1,_2dnR
1636745100000,20,-29.3333,0,0,6482,-3.5,-4.5,-1.5,865,2919.6129,-67.8442,3.4069,14.9042,41.7963,-90.9091,-2.75,_3upR
1636745400000,8,-20,0,0,5578,-4.25,-4,-5.25,870,2528.7837,-58.7887,-0.8919,15.6394,39.5992,-92,-8.5,_3upR
1636745700000,45.1613,20.7742,0,0,8932,-1.75,-1.75,-3,875,3655.8005,0.7467,3.6416,17.0726,45.8138,-54.8387,-5.5,_3upR
1636746000000,48.3871,14.5376,0,0,4290,0.75,-2.5,-2.25,880,1769.9986,14.9962,-5.6796,18.1511,46.8089,-51.6129,-4.25,_3upR
1636746300000,58.0645,7.5269,0,0,3374,2.75,-1.75,0.25,885,1437.8239,38.9736,-5.0089,18.435,49.8244,-41.9355,-1.75,_2dnR
1636746600000,54.8387,1.0753,0,0,5576,1,-1,-2,890,2284.3712,35.685,-2.7557,18.024,48.818,-45.1613,-2.75,_3upR
1636746900000,51.6129,-3.2258,0,0,5146,0.5,1,-3.25,895,2194.0253,33.9764,0.8321,17.2124,47.7655,-46.6667,-2,_4up
1636747200000,58.0645,3.2258,0,0,7201,0,2.75,-1.5,900,2925.647,60.0634,-2.1349,16.6555,50.1122,-40,4,_4up
1636747500000,77.4194,15.0538,0,0,7997,1.75,2.75,0.75,905,3339.7813,117.3176,-0.0389,15.2785,56.5071,-20,4,_4up
1636747800000,90.3226,15.0538,0,0,6885,3,3.5,0.75,910,2669.343,144.3256,1.4734,14.625,60.216,-6.6667,3,_4up
1636748100000,93.5484,6.4516,1,0,6516,2.75,2.75,1,915,2324.8649,139.4872,0.7505,14.4155,61.1202,-3.3333,1,_4up
1636748400000,89.7436,-1.4613,1,0,8861,3,4.5,3.5,920,2918.6923,151.9501,3.8198,15.6786,66.1552,-10.2564,5.75,_4up
1636748700000,97.619,3.982,1,0,7341,3.5,6.25,7.25,925,2300.67,153.4474,1.0037,17.232,70.3448,-2.381,10.75,_3upR
1636749000000,98.3333,3.1013,1,0,17363,7.75,10.25,13,930,4439.7424,177.6211,6.8338,20.331,78.8949,-1.6667,14.25,_1dn
1636749300000,80,-11.9841,1,0,18321,4.25,7.25,9.75,935,3944.4551,130.396,3.8373,23.4942,70.2965,-23.6364,8.5,_1dn
1636749600000,69.2308,-13.2906,0,0,12224,1,4.5,7.75,940,2431.6552,97.0472,1.1327,24.6918,62.8268,-39.2157,6.5,_2dnR
1636749900000,50.7692,-15.8974,0,0,14359,-6.5,1.25,3.75,945,2567.1307,49.6881,2.9477,23.7868,52.4115,-62.7451,2.5,_4up
1636750200000,55.3846,-3.0769,0,0,25712,-4,0.25,4.75,950,3779.999,55.3538,1.5481,22.9572,54.47,-56.8627,1,_4up
1636750500000,61.5385,5.641,0,0,65675,-1,-0.25,6,955,5987.0183,64.9437,5.2454,22.6612,57.1651,-49.0196,-1.5,_4up
1636750800000,87.6923,19.4872,0,0,32641,6,-0.5,9.75,960,2710.1001,128.2215,5.7669,23.2205,66.3894,-16.6667,-3,_4up
1636751100000,92.7273,12.0746,1,0,8057,6.25,2.25,9.5,965,713.3657,130.2846,-0.8933,24.1909,68.1499,-8.6957,-0.25,_4up
1636751400000,86.2745,-2.6235,1,0,9545,4.25,3.5,7.75,970,860.5657,107.1936,-2.942,25.0803,65.3492,-16.2791,0,_4up
1636751700000,96.4286,4.6185,1,0,3576,2.5,8.75,10,975,346.6015,134.9563,1.7076,26.6708,69.8542,-4.7619,6,_3upR
1636752000000,96.5517,3.4668,1,0,2767,2.5,8.5,8.75,980,318.6284,127.0003,-1.7548,28.2844,70.6857,-4.878,4,_2dnR
1636752300000,98.3051,1.21,1,0,1868,3.5,7.75,7.75,985,449.8539,120.1585,-2.4407,29.8441,71.542,-2.381,1.75,_2dnR
1636752600000,96.4286,-0.6666,1,0,2133,0.75,3.25,3,990,1073.9399,108.612,-4.2411,31.2739,70.42,-4.7619,-6.75,_1dn
1636752900000,90.7407,-4.4174,1,0,1475,-0.75,2,4,995,970.9418,91.2598,0.2346,31.8477,66.9819,-11.9048,-5.25,_1dn
1636753200000,88.2353,-3.5662,1,0,1531,-1,2.25,5.75,1000,1611.8431,81.4757,2.3442,30.6594,65.8134,-14.2857,-2,_1dn
1636753500000,73.3333,-10.7698,0,0,577,-2.5,-1.75,7,1005,782.8897,51.1084,1.6999,29.5701,59.069,-29.2683,-2.75,_3upR
1636753800000,69.0476,-7.8245,0,0,732,-2,-2.75,6,1010,1235.7155,33.8165,-2.931,28.1558,57.9885,-31.7073,-2.75,_4up
1636754100000,57.1429,-9.3651,0,0,1543,-3.25,-4,3.5,1015,2709.9542,-28.9352,-1.1832,25.8864,52.7277,-51.4286,-4,_4up
1636930800000,74.4681,7.5819,0,0,2359,1.25,-1.25,2,1080,4030.4555,61.772,7.7219,26.1955,61.18,-50,-0.75,_4up
1636931100000,93.617,18.541,0,0,674,4,1.75,3.75,1085,1277.1272,127.4238,0.7274,26.4788,66.5227,-12.5,-0.5,_3upR
1636931400000,87.5,2.305,1,0,1489,2.5,3,5.5,1090,2840.1892,144.1148,1.9114,27.8341,69.1,-21.2121,0,_2dnR
1636931700000,89.4737,-0.7232,1,0,1088,4.25,5.5,3.75,1095,1942.2203,140.2444,1.7837,29.2331,70.5825,-17.1429,-3.25,_1dn
1636932000000,85.9649,-1.6813,1,0,660,1.5,5.5,2.5,1100,1189.404,115.6552,-2.2574,30.5156,68.2028,-22.8571,-3.25,_2dnR
1636932300000,80.3922,-4.8848,1,0,420,-0.25,2.25,2,1105,883.5838,98.3027,-5.4867,31.2379,65.7833,-28.5714,-2,_2dnR
1636932600000,62.8571,-13.5476,0,0,334,-1.75,2.5,1.25,1110,1006.9526,78.4624,-5.0546,31.4429,62.1742,-37.1429,-1,_3upR
1636932900000,68.5714,-2.0355,0,0,623,-0.5,0.75,2.5,1115,1897.9525,84.4008,-5.0179,31.7471,63.6256,-31.4286,-1,_3upR
1636933200000,60,-3.8095,0,0,350,-1,-1.25,1.75,1120,1414.9931,64.3451,-5.748,31.5318,59.8667,-40,-3.5,_2dnR
1636933500000,68.5714,2.8571,0,0,471,0.5,-1.25,4.25,1125,2315.3313,74.7585,-4.8769,31.4724,62.2966,-31.4286,0.5,_2dnR
1636933800000,71.4286,4.7619,0,0,361,0.25,-0.25,5,1130,1982.7354,74.2524,-5.6838,31.6978,63.1088,-28.5714,2,_2dnR
1636934100000,48.5714,-14.2857,0,0,852,-1,-2,0.25,1135,4003.6969,-14.7952,5.9239,29.95,53.1215,-62.069,2.25,_3upR
1636934400000,68.5714,5.7143,0,0,1144,0,0.5,3,1140,4231.7086,54.1239,5.8738,28.5209,59.2737,-45.8333,1.75,_1dn
1636934700000,60,0.9524,0,0,473,-1,-0.75,0,1145,1821.5931,4.6368,-0.7052,27.211,55.847,-70,-2.5,_2dnR
1636935000000,65.7143,0.9524,0,0,461,1.5,0.5,-0.75,1150,1722.9943,41.5485,-2.6011,25.7568,57.6285,-60,-2.75,_1dn
1636935300000,34.2857,-19.0476,0,0,1306,-3,-3,-4.25,1155,3992.3529,-79.1333,7.0537,24.7114,46.3965,-95.4545,-8.5,_3upR
1636935600000,45.7143,-2.8571,0,0,732,-1,-2.25,-2.5,1160,2070.3782,-15.6756,-0.7982,23.9321,50.2436,-66.6667,-7.5,_3upR
1636935900000,34.4828,-3.6782,0,0,366,-1.75,-0.25,-2.25,1165,1147.1838,-5.3647,-2.8891,22.9651,50.2436,-66.6667,-6.25,_3upR
1636936200000,32,-5.399,0,0,250,1.25,-1.5,-1,1170,979.0138,24.0203,-5.2227,22.0786,52.2814,-55.5556,-4,_3upR
1636936500000,36,1.8391,0,0,207,0.5,-0.25,-1.25,1175,875.7655,41.3126,-6.8913,20.9822,53.3241,-50,-1.25,_3upR
1636936800000,48,9.3333,0,0,288,1.5,-0.25,0.25,1180,1286.1266,79.0272,-3.1237,19.3098,56.4393,-33.3333,1,_2dnR
1636937100000,56.5217,9.6812,0,0,345,1,2.5,-0.25,1185,2217.8533,93.9375,-1.2791,18.2857,57.4714,-27.7778,4,_1dn
1636937400000,72.2222,13.3076,0,0,265,1,1.5,-0.5,1190,2166.0523,98.6926,-5.5752,17.3469,57.4714,-27.7778,2.25,_1dn
1636937700000,55.5556,-5.8776,0,0,513,-0.5,1,0.75,1195,3862.1226,53.5563,-0.4528,16.2001,52.9889,-44.4444,3,_2dnR
1636938000000,33.3333,-20.3704,0,0,523,-1.5,-0.75,-2,1200,3433.5848,4.689,-2.242,16.1612,47.5898,-64.7059,-1,_2dnR
1636938300000,38.8889,-3.7037,0,0,577,-1.5,-0.5,-0.75,1205,3228.7637,24.221,-0.2958,15.8051,49.0068,-53.3333,0.25,_2dnR
1636938600000,27.7778,-5.5556,0,0,483,-1.25,-1.75,-2,1210,2507.4031,2.9644,-0.9915,15.975,46.2769,-66.6667,-2.25,_2dnR
1636938900000,16.6667,-11.1111,0,0,923,-1,-2.25,0,1215,3947.8965,-32.4982,-1.7769,16.8123,43.6259,-80,0.5,_3upR
1636939200000,27.7778,3.7037,0,0,437,-0.75,-2,-0.5,1220,1776.3975,1.8301,-6.9217,17.58,46.9417,-66.6667,0.25,_2dnR
1636939500000,22.2222,0,0,0,447,-0.25,-1.5,-0.5,1225,1852.6929,-8.4042,-7.112,18.5179,45.4825,-73.3333,-1.25,_2dnR
1636939800000,23.5294,-0.9804,0,0,483,0.25,-0.75,-1.25,1230,2025.8704,-0.86,-2.929,19.3776,45.4825,-73.3333,1,_2dnR
1636940100000,20,-1.9172,0,0,538,-0.5,-1.25,-1.5,1235,2283.2184,-5.0736,-4.8668,20.1657,43.86,-80,-0.5,_2dnR
1636940400000,13.3333,-5.6209,0,1,417,-0.5,-0.75,-2.5,1240,1805.6978,-8.5164,-3.602,21.4207,42.217,-86.6667,-0.5,_2dnR
1636940700000,20,2.2222,0,1,316,-0.25,0,-2.25,1245,1683.2165,10.9532,-7.6775,22.5711,44.4856,-78.5714,-2.75,_2dnR
1636941000000,13.3333,-2.2222,0,1,382,0,-0.75,-2.75,1250,2078.03,-6.3735,-8.3869,24.1469,42.6585,-85.7143,-2.5,_3upR
1636941300000,6.6667,-6.6667,0,1,266,-0.25,-0.75,-2.25,1255,1555.899,-31.3885,-4.9086,25.0014,40.8292,-90.9091,-1.75,_3upR
1636941600000,20,6.6667,0,1,490,0,-0.25,-1,1260,2857.9337,33.9183,-4.9086,25.7848,45.8917,-72.7273,0.25,_2dnR
1636941900000,26.6667,8.8889,0,0,263,0.75,0.5,-1,1265,1731.8446,82.2252,-6.0654,25.8734,48.3043,-55.5556,0.75,_2dnR
1636942200000,33.3333,6.6667,0,0,222,0.75,0.75,0,1270,1609.1471,125.1921,-8.367,25.9547,50.7022,-16.6667,2.5,_1dn
1636942500000,21.4286,-5.7143,0,0,183,0,0,0,1275,1424.1883,39.2583,-3.797,26.7484,46.0425,-50,2.5,_2dnR
1636942800000,14.2857,-8.7302,0,0,178,-0.5,0.25,-0.75,1280,1561.5434,3.709,-6.907,27.4759,43.8447,-66.6667,2,_2dnR
1636943100000,16.6667,-0.7937,0,1,363,-0.75,-0.25,-0.75,1285,3002.1339,-25.1921,-5.3452,28.8048,41.6745,-71.4286,1.5,_3upR
1636943400000,16.6667,0.7937,0,1,203,-0.25,-0.5,-0.75,1290,2019.8492,-13.0126,-5.3452,30.023,41.6745,-71.4286,0,_3upR
1636943700000,20,2.2222,0,1,171,-0.25,-0.75,-0.25,1295,1819.9182,-3.4522,-8.4788,31.1396,41.6745,-66.6667,0.25,_2dnR
1636944000000,57.1429,25.873,0,0,231,0.5,-0.25,0.25,1300,2442.2064,73.2303,-2.9685,31.2787,48.3169,-33.3333,0.25,_1dn
1636944300000,75,24.2857,0,0,332,1,0.75,0.5,1305,3156.7612,133.8557,0.9731,29.2483,54.0284,-25,0.5,_1dn
1636944600000,25,-27.381,0,0,296,0,-0.25,0,1310,2606.087,-0,2.5609,28.3505,43.5323,-75,0.5,_1dn
1636944900000,0,-33.3333,0,0,310,-1,-0.5,-0.75,1315,2822.3927,-45.3463,-2.4549,28.3381,39.3613,-100,0.25,_1dn
1636945200000,5.5556,-4.6296,0,1,1173,-3.75,-2.75,-3.25,1320,6553.934,-97.6137,5.9424,30.6855,26.7699,-94.4444,-2.5,_1dn
1636945500000,0,-1.8519,0,1,538,-3,-3,-3.75,1325,2621.5731,-60.3685,-3.4304,32.8373,25.7707,-100,-3.25,_2dnR
1636945800000,5.2632,1.6569,0,1,430,-2.25,-3.5,-3.75,1330,1959.3108,-36.7315,-4.5245,34.9722,25.7707,-94.7368,-4.25,_2dnR
1636946100000,4.5455,1.2759,0,1,636,-1,-4.75,-4,1335,2637.1445,-38.0044,-5.058,37.3721,22.7402,-95.4545,-4.75,_3upR
1636946400000,9.0909,2.7911,0,1,377,-0.75,-3.5,-3.75,1340,1526.7568,-16.229,-1.4142,38.4104,25.9085,-90.9091,-3.5,_3upR
1636946700000,9.0909,1.5152,0,1,187,-0.25,-2.75,-3.5,1345,785.3434,-5.6847,-3.5187,39.3622,25.9085,-90.9091,-3,_1dn
1636947000000,13.6364,3.0303,0,1,282,0.5,-0.5,-3.25,1350,1615.5538,8.9373,2.8926,39.0864,29.3562,-86.3636,0,_2dnR
1636947300000,13.6364,1.5152,0,1,294,0,-0.5,-3.25,1355,1871.1001,15.6797,-2.1263,38.8335,29.3562,-86.3636,0.5,_2dnR
1636947600000,0,-9.0909,0,1,341,-1,-1,-4.75,1360,2261.457,-5.2601,0.9313,39.3533,24.0327,-100,-0.75,_3upR
1636947900000,13.0435,4.1502,0,1,317,-0.25,0.25,-4.5,1365,2475.4146,23.6758,0.9313,39.8297,33.8477,-86.3636,-0.25,_2dnR
1636948200000,8.6957,1.4493,0,1,369,-0.5,-0.5,-3.75,1370,2894.1867,17.2911,-6.5947,40.2664,32.3288,-89.4737,0,_2dnR
1636948500000,4.3478,-4.3478,0,1,159,0.25,-0.75,-3.25,1375,1266.7059,-14.6774,-6.3282,40.9301,30.8201,-93.75,0,_2dnR
1636948800000,8.6957,1.4493,0,1,335,-0.5,-0.5,-1,1380,2590.9854,21.5099,-4.6028,41.7931,34.1715,-80,2.25,_2dnR
1636949100000,8.6957,1.4493,0,1,230,-0.25,-0.5,-1,1385,1844.0711,27.9082,-8.5101,42.5842,34.1715,-75,2.5,_2dnR
1636949400000,4.3478,-2.8986,0,1,293,0,0.25,-0.75,1390,2415.2145,-3.7086,-10.2241,43.3094,32.3088,-83.3333,3.75,_2dnR
1636949700000,9.0909,1.7128,0,1,247,0,-0.5,0,1395,2123.4521,39.2583,-5.0107,43.0766,36.1082,-66.6667,4.5,_1dn
1636950000000,5.2632,-0.9708,0,1,271,-0.25,-0.5,-0.75,1400,2478.5211,4.3789,-2.712,43.2204,34.0248,-83.3333,3.25,_1dn
1636950300000,6.25,-0.618,0,1,237,0,0,-0.75,1405,2062.6461,11.3976,-4.8924,43.3523,34.0248,-83.3333,3,_1dn
1636950600000,14.2857,5.6861,0,1,613,-1,-1,-1.5,1410,4550.2773,-68.5546,2.825,44.6481,28.213,-77.7778,-0.5,_2dnR
1636950900000,6.6667,-2.4008,0,1,737,-1.5,-2,-2.5,1415,4313.0241,-91.5234,1.1335,46.428,22.5984,-90.9091,-1.75,_4up
1636951200000,21.4286,7.3016,0,0,521,-1.5,-1.5,-1.25,1420,2783.847,-42.4652,-2.7012,48.2271,26.5831,-75,-0.25,_4up
1636951500000,42.8571,19.2063,0,0,370,-0.25,-1,-1.5,1425,1888.7846,17.7343,5.4649,47.0041,37.169,-50,-1.25,_4up
1636951800000,57.1429,16.6667,0,0,190,1.5,0,-0.75,1430,999.6452,57.9255,-1.8723,44.763,43.1324,-27.2727,0,_4up
1636952100000,85.7143,23.8095,0,0,436,2.25,0.75,0.75,1435,2135.6905,122.2894,3.6633,41.2934,52.8883,-0,1.25,_4up
1636952400000,100,19.0476,1,0,662,2.25,2,1.25,0,3189.7075,147.3434,0.5908,38.74,58.6871,-0,2.75,_4up
1636952700000,90.9091,-1.2987,1,0,989,3,4.5,2.5,5,4387.7915,164.8769,4.4775,38.2893,66.242,-9.0909,5,_1dn
1636953000000,77.2727,-12.1212,0,0,462,1.25,3.5,2,10,2088.5091,119.3101,-2.0216,37.8761,59.1607,-22.7273,3.25,_4up
1636953300000,86.3636,1.5152,1,0,167,1,3.25,2.25,15,807.6126,122.9764,-3.6397,37.4973,62.1067,-13.6364,3.5,_3upR
1636953600000,77.2727,-3.0303,0,0,183,-0.75,2.25,2.25,20,886.9079,98.0762,-6.2171,37.1501,57.5758,-22.7273,2.5,_2dnR
1636953900000,90.9091,6.0606,1,0,252,0.75,2,2.75,25,1303.9738,111.0229,-1.1383,36.8318,62.1002,-9.0909,2,_1dn
1636954200000,90.9091,4.5455,1,0,361,0.25,1.25,3.25,30,2100.6675,101.5558,-4.7419,36.8348,62.1002,-9.0909,2.25,_1dn
1636954500000,77.2727,-9.0909,0,0,254,0,-0.75,3.75,35,2124.7236,72.1259,-1.3919,35.6543,55.1062,-22.7273,1.25,_2dnR
1636954800000,72.7273,-7.5758,0,0,158,-0.75,-0.25,3.25,40,1613.5742,54.669,-1.3061,33.5329,52.9381,-30,1.25,_3upR
1636955100000,68.1818,-4.5455,0,0,194,-1,-1,2.25,45,1942.8658,30.5283,-3.3924,30.8055,50.7595,-43.75,0,_2dnR
1636955400000,72.7273,1.5152,0,0,89,-0.25,-0.25,2,50,955.3352,28.6799,-3.2482,28.9964,52.8752,-40,0,_2dnR
1636955700000,77.2727,4.5455,0,0,385,0.5,-0.5,1.25,55,3751.6916,38.4314,0.9773,28.0712,54.9851,-45.4545,-1.5,_1dn
1636956000000,68.1818,-4.5455,0,0,966,0,-1,0,60,6630.6133,-17.098,10.1278,26.2923,50.0918,-58.3333,-3.5,_1dn
1636956300000,63.6364,-6.0606,0,0,230,-0.5,-0.75,-1.5,65,1597.4551,-28.9764,1.2308,24.6616,47.7728,-63.6364,-5.25,_1dn
